Transaction Date,Close Date,Ticker,Transaction Price,Investment Amount,Position,Current Price,Profit/Loss,Monetary Gain/Loss,Min Profit/Loss,Max Profit/Loss,Action,Open @ Price,Closed @ Price
2024-08-29 14:45:25,2024-08-29 15:35:07,AUDUSD,,100.0,Long,,-0.2165589703368266,-6.4967691101048,-0.1453891144628742,0.0367279142452353,Closed (Stop Loss),0.6803,0.6788267493247986
2024-08-29 14:45:25,2024-08-29 17:58:00,GBPUSD,,100.0,Long,,0.1843656087718791,5.530968263156374,-0.1053781857244194,0.1302503887280822,Closed (Take Profit),1.316,1.318426251411438
2024-08-29 15:45:10,2024-08-29 17:58:01,AUDUSD,,100.0,Long,,0.263493597323113,7.904807919693392,-0.0277605617251722,0.204837148399209,Closed (Take Profit),0.6789,0.6806888580322266
2024-08-29 18:30:15,2024-08-30 02:01:12,AUDUSD,,100.0,Long,,-0.1970302344208961,-5.910907032626885,-0.1855085375166049,0.0442862790844052,Closed (Stop Loss),0.6808,0.6794586181640625
2024-08-29 17:09:41,2024-08-30 02:03:13,USDCAD,,100.0,Short,,-0.097951000187587,-2.938530005627611,-0.0957217970882402,0.1335676645588545,Closed (Stop Loss),1.3476,1.3489199876785278
2024-08-29 18:04:02,2024-08-30 17:46:55,GBPUSD,,100.0,Long,,-0.3995310234038002,-11.985930702114008,-0.1806144873482018,0.0418914372513224,Closed (Stop Loss),1.3185,1.313232183456421
2024-08-30 17:48:56,2024-08-30 17:50:57,GBPUSD,,100.0,Long,,-0.2872240610367504,-8.616721831102513,0.0,0.0,Closed (Stop Loss),1.3166,1.31281840801239
2024-08-30 19:21:25,2024-09-02 08:19:37,AUDUSD,,100.0,Long,,0.2202952971315213,6.608858913945641,-0.0519589019445936,0.2155346835863784,Closed (Take Profit),0.6761,0.6775894165039062
2024-08-30 20:51:55,2024-09-02 10:14:29,EURUSD,,100.0,Long,,0.2110246401470608,6.3307392044118265,-0.065807857618645,0.1777210772075327,Closed (Take Profit),1.1057,1.108033299446106
2024-08-30 17:54:58,2024-09-02 15:26:30,GBPUSD,,100.0,Long,,0.1562813934444753,4.68844180333426,-0.1194882794273593,0.158914949776442,Closed (Take Profit),1.3127,1.3147515058517456
2024-09-02 08:31:47,2024-09-02 16:57:05,AUDUSD,,100.0,Long,,0.2181487366245001,6.544462098735006,-0.0595167485898637,0.2549245738110867,Closed (Take Profit),0.6778,0.6792786121368408
2024-09-02 17:23:13,2024-09-03 03:39:38,AUDUSD,,100.0,Long,,-0.0778283968879633,-2.3348519066389004,-0.0575034413898416,0.1646393630626199,Closed (Stop Loss),0.6786,0.6780718564987183
2024-08-30 02:05:13,2024-09-03 03:43:40,USDCAD,,100.0,Short,,-0.1193566003822495,-3.580698011467488,-0.1349283083063712,0.1186112652663446,Closed (Stop Loss),1.3489,1.3505100011825562
2024-09-02 15:56:41,2024-09-03 06:32:26,GBPUSD,,100.0,Long,,-0.1454991364800167,-4.364974094400502,-0.1415717513795459,0.088302724339468,Closed (Stop Loss),1.3143,1.3123877048492432
2024-09-03 06:28:24,2024-09-03 15:56:50,AUDUSD,,100.0,Long,,-0.1555088418401232,-4.665265255203697,-0.1259319931865582,0.0930781605653554,Closed (Stop Loss),0.6741,0.6730517148971558
2024-09-03 16:08:52,2024-09-03 16:25:00,AUDUSD,,100.0,Long,,-0.2570757518175129,-7.712272554525388,-0.2141848407917045,0.0,Closed (Stop Loss),0.6733,0.6715691089630127
2024-09-03 16:27:00,2024-09-03 20:02:25,AUDUSD,,100.0,Long,,-0.1923858746997121,-5.771576240991364,-0.1588948388001806,0.0532948591282777,Closed (Stop Loss),0.6722,0.6709067821502686
2024-09-03 20:04:27,2024-09-04 02:40:46,AUDUSD,,100.0,Long,,-0.1776273401189929,-5.32882020356979,-0.1354725056808554,0.0852387340759322,Closed (Stop Loss),0.6712,0.6700077652931213
2024-09-03 16:59:14,2024-09-04 10:31:31,GBPUSD,,100.0,Long,,0.2299618123869451,6.898854371608353,-0.0521043341700232,0.1905106012604114,Closed (Take Profit),1.3096,1.3126115798950195
2024-09-03 17:33:28,2024-09-04 10:51:39,USDCAD,,100.0,Short,,-0.1099918505720577,-3.2997555171617337,-0.0967033501127576,0.1254962181633147,Closed (Stop Loss),1.3546,1.3560899496078491
2024-09-04 02:42:48,2024-09-04 14:28:49,AUDUSD,,100.0,Long,,0.1476387861645355,4.429163584936067,-0.2180810154649237,0.2593608146529747,Closed (Take Profit),0.6703,0.6712896227836609
2024-09-04 10:53:40,2024-09-04 15:55:20,USDCAD,,100.0,Short,,0.2507193392158785,7.5215801764763555,-0.0250680688717743,0.2027842123137024,Closed (Take Profit),1.3561,1.3526999950408936
2024-09-04 15:39:10,2024-09-04 16:03:23,GBPUSD,,100.0,Long,,0.1888052973404276,5.664158920212828,-0.0886206305612306,0.1519035104113467,Closed (Take Profit),1.3135,1.3159799575805664
2024-09-04 14:34:51,2024-09-04 17:09:42,AUDUSD,,100.0,Long,,0.236478707547165,7.094361226414952,0.0,0.5043667461653764,Closed (Stop Loss),0.6715,0.6730879545211792
2024-09-04 16:39:32,2024-09-04 17:51:58,GBPUSD,,100.0,Long,,-0.1761239787448374,-5.283719362345123,-0.1682461145663961,0.0605741472602838,Closed (Stop Loss),1.3165,1.3141813278198242
2024-09-04 17:11:44,2024-09-04 18:06:01,AUDUSD,,100.0,Long,,-0.2325476427999736,-6.97642928399921,-0.2285220953199673,0.0,Closed (Stop Loss),0.6737,0.6721333265304565
2024-09-04 18:24:03,2024-09-04 20:56:51,USDJPY,,100.0,Long,,-0.2343590537179718,-7.030771611539157,-0.2267308229944605,0.0,Closed (Stop Loss),144.222,143.88400268554688
2024-09-04 20:58:52,2024-09-04 23:25:51,USDJPY,,100.0,Long,,-0.2043295478954756,-6.129886436864269,-0.1952940897237319,0.0278032501342168,Closed (Stop Loss),143.883,143.58900451660156
2024-09-04 23:27:52,2024-09-05 01:30:37,USDJPY,,100.0,Long,,-0.2304446308405356,-6.91333892521607,-0.0828443835231165,0.05430252829982,Closed (Stop Loss),143.635,143.3040008544922
2024-09-05 01:32:38,2024-09-05 03:33:21,USDJPY,,100.0,Long,,0.075235831676648,2.2570749502994416,-0.2285006718182874,0.145594616468171,Closed (Take Profit),143.547,143.65499877929688
