Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-08-28 08:45:00,144.561,-0.0099804,2024-08-28 10:00:00,144.208,-0.0356877,-0.353,-0.24%,50.0,0.0,10.0,10.0
USDJPY,60m,2024-08-28 08:00:00,144.561,0.0638934,2024-08-28 10:00:00,144.206,0.0317651,-0.355,-0.25%,50.0,0.0,0.0,0.0
USDJPY,90m,2024-08-27 07:30:00,144.997,0.11269,2024-08-28 09:00:00,144.206,0.0363035,-0.791,-0.55%,50.0,0.0,0.0,0.0
EURUSD,15m,2024-08-28 08:45:00,1.1161,0.0001383,2024-08-28 10:00:00,1.1146,5.5e-06,-0.0015,-0.13%,83.0,33.0,-10.0,23.0
EURUSD,60m,2024-08-28 08:00:00,1.1161,-0.0003368,2024-08-28 10:00:00,1.1146,-0.0003924,-0.0015,-0.13%,83.0,33.0,0.0,33.0
EURUSD,90m,2024-08-27 18:00:00,1.1189,3.77e-05,2024-08-28 09:00:00,1.1146,-0.0003893,-0.0044,-0.39%,83.0,33.0,0.0,33.0
GBPUSD,15m,2024-08-28 09:00:00,1.324,0.0001358,2024-08-28 10:00:00,1.3233,5.65e-05,-0.0007,-0.05%,93.0,43.0,0.0,43.0
GBPUSD,60m,2024-08-27 20:00:00,1.3262,0.0004395,2024-08-28 10:00:00,1.3233,-0.0004599,-0.0029,-0.22%,93.0,43.0,-28.0,15.0
GBPUSD,90m,2024-08-27 19:30:00,1.3262,0.0004059,2024-08-28 09:00:00,1.3233,-0.0003951,-0.0029,-0.22%,93.0,43.0,-22.0,21.0
AUDUSD,15m,2024-08-28 09:00:00,0.6797,3.03e-05,2024-08-28 10:00:00,0.6797,4.03e-05,0.0001,0.01%,87.0,37.0,0.0,37.0
AUDUSD,60m,2024-08-28 02:00:00,0.6802,9.31e-05,2024-08-28 10:00:00,0.6797,-2.7e-05,-0.0004,-0.07%,87.0,37.0,0.0,37.0
AUDUSD,90m,2024-08-28 01:30:00,0.6802,9.94e-05,2024-08-28 09:00:00,0.6797,-1.15e-05,-0.0004,-0.07%,87.0,37.0,0.0,37.0
USDCAD,15m,2024-08-28 07:00:00,1.3467,0.000189,2024-08-28 10:00:00,1.3459,-1.38e-05,-0.0007,-0.05%,11.0,-39.0,-10.0,-49.0
USDCAD,60m,2024-08-28 06:00:00,1.3464,0.0002689,2024-08-28 10:00:00,1.3459,0.0002841,-0.0004,-0.03%,11.0,-39.0,0.0,-39.0
USDCAD,90m,2024-08-27 12:00:00,1.3473,0.0001652,2024-08-28 09:00:00,1.3459,0.0003283,-0.0014,-0.10%,11.0,-39.0,0.0,-39.0
