Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-09-04 08:00:00,145.003,-0.0269988,2024-09-04 09:00:00,144.998,-0.0158861,-0.005,-0.00%,42.0,-8.0,0.0,-8.0
USDJPY,60m,2024-09-04 03:00:00,145.443,-0.0164748,2024-09-04 09:00:00,145.001,-0.022031,-0.442,-0.30%,42.0,-8.0,0.0,-8.0
USDJPY,90m,2024-09-02 15:00:00,147.011,0.064688,2024-09-04 09:00:00,144.998,-0.072379,-2.013,-1.37%,42.0,-8.0,11.0,3.0
EURUSD,15m,2024-09-04 08:30:00,1.1064,1.81e-05,2024-09-04 09:00:00,1.1058,-1.87e-05,-0.0006,-0.06%,51.0,1.0,0.0,1.0
EURUSD,60m,2024-09-03 14:00:00,1.1066,-7.8e-05,2024-09-04 09:00:00,1.1058,0.0001797,-0.0007,-0.07%,51.0,1.0,14.0,15.0
EURUSD,90m,2024-09-02 19:30:00,1.1075,0.000331,2024-09-04 09:00:00,1.1058,0.0002191,-0.0017,-0.15%,51.0,1.0,0.0,1.0
GBPUSD,15m,2024-09-04 05:45:00,1.3119,8.48e-05,2024-09-04 09:00:00,1.3115,1.77e-05,-0.0004,-0.03%,87.0,37.0,0.0,37.0
GBPUSD,60m,2024-09-04 05:00:00,1.3119,0.0001861,2024-09-04 09:00:00,1.3115,0.0001755,-0.0004,-0.03%,87.0,37.0,0.0,37.0
GBPUSD,90m,2024-09-04 04:30:00,1.3119,0.000135,2024-09-04 09:00:00,1.3115,0.0001924,-0.0004,-0.03%,87.0,37.0,0.0,37.0
AUDUSD,15m,2024-09-04 08:00:00,0.6715,0.0001678,2024-09-04 09:00:00,0.6709,7.16e-05,-0.0007,-0.10%,56.0,6.0,0.0,6.0
AUDUSD,60m,2024-09-02 18:00:00,0.6795,0.0003012,2024-09-04 09:00:00,0.6709,0.0002309,-0.0087,-1.27%,56.0,6.0,70.0,76.0
AUDUSD,90m,2024-09-02 18:00:00,0.6796,0.0003049,2024-09-04 09:00:00,0.6709,6.74e-05,-0.0087,-1.29%,56.0,6.0,44.0,50.0
USDCAD,15m,2024-09-04 07:00:00,1.3543,6.55e-05,2024-09-04 09:00:00,1.355,0.0001903,0.0008,0.06%,19.0,-31.0,10.0,-21.0
USDCAD,60m,2024-09-03 18:00:00,1.3554,0.0002081,2024-09-04 09:00:00,1.355,-0.0001393,-0.0003,-0.02%,19.0,-31.0,-14.0,-45.0
USDCAD,90m,2024-09-03 18:00:00,1.3552,0.0003555,2024-09-04 09:00:00,1.355,-0.000127,-0.0002,-0.02%,19.0,-31.0,-11.0,-42.0
