Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-09-06 02:30:00,143.32,-0.006326,2024-09-06 06:00:00,142.772,-0.0326428,-0.548,-0.38%,33.0,-17.0,10.0,-7.0
USDJPY,60m,2024-09-05 15:00:00,143.912,0.0690581,2024-09-06 06:00:00,142.772,-0.0190565,-1.14,-0.79%,33.0,-17.0,0.0,-17.0
USDJPY,90m,2024-09-02 15:00:00,147.011,0.0646878,2024-09-06 06:00:00,142.772,0.0211364,-4.239,-2.88%,33.0,-17.0,44.0,27.0
EURUSD,15m,2024-09-06 01:45:00,1.1116,-2.73e-05,2024-09-06 06:00:00,1.1121,2.88e-05,0.0005,0.04%,76.0,26.0,0.0,26.0
EURUSD,60m,2024-09-05 11:00:00,1.1102,0.0001237,2024-09-06 06:00:00,1.1121,1.11e-05,0.0019,0.17%,76.0,26.0,-0.0,26.0
EURUSD,90m,2024-09-05 12:00:00,1.1117,0.0003272,2024-09-06 06:00:00,1.1121,4.61e-05,0.0004,0.03%,76.0,26.0,-0.0,26.0
GBPUSD,15m,2024-09-05 22:45:00,1.3181,1.41e-05,2024-09-06 06:00:00,1.3181,1.09e-05,-0.0001,-0.00%,90.0,40.0,0.0,40.0
GBPUSD,60m,2024-09-05 14:00:00,1.3175,0.0001206,2024-09-06 06:00:00,1.3181,-7.67e-05,0.0006,0.05%,90.0,40.0,-0.0,40.0
GBPUSD,90m,2024-09-04 16:30:00,1.315,0.0005653,2024-09-06 06:00:00,1.3181,-2.02e-05,0.0031,0.23%,90.0,40.0,-22.0,18.0
AUDUSD,15m,2024-09-06 04:00:00,0.6734,-0.0001017,2024-09-06 06:00:00,0.6734,-2.4e-06,0.0,0.00%,68.0,18.0,0.0,18.0
AUDUSD,60m,2024-09-05 22:00:00,0.6744,0.000139,2024-09-06 06:00:00,0.6734,-0.0001005,-0.001,-0.15%,68.0,18.0,-14.0,4.0
AUDUSD,90m,2024-09-06 00:00:00,0.6744,0.0002204,2024-09-06 06:00:00,0.6734,2.39e-05,-0.001,-0.15%,68.0,18.0,0.0,18.0
USDCAD,15m,2024-09-06 02:00:00,1.3503,4.07e-05,2024-09-06 06:00:00,1.3492,-4.3e-05,-0.0011,-0.08%,13.0,-37.0,10.0,-27.0
USDCAD,60m,2024-09-05 15:00:00,1.3518,0.0001601,2024-09-06 06:00:00,1.3492,-8.77e-05,-0.0026,-0.20%,13.0,-37.0,-14.0,-51.0
USDCAD,90m,2024-09-05 15:00:00,1.3523,3.76e-05,2024-09-06 06:00:00,1.3492,-0.0001292,-0.0032,-0.23%,13.0,-37.0,0.0,-37.0
