Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-09-02 14:15:00,147.121,0.0041141,2024-09-02 18:15:00,146.836,-0.0381182,-0.285,-0.19%,57.0,7.0,-10.0,-3.0
USDJPY,60m,2024-09-02 00:00:00,146.399,0.0801956,2024-09-02 18:00:00,146.843,-0.0090822,0.444,0.30%,57.0,7.0,-14.0,-7.0
USDJPY,90m,2024-08-29 13:30:00,145.363,0.0557053,2024-09-02 18:00:00,146.843,0.0233274,1.48,1.02%,57.0,7.0,-11.0,-4.0
EURUSD,15m,2024-09-02 16:00:00,1.1073,5.3e-06,2024-09-02 18:15:00,1.1072,-1.12e-05,-0.0001,-0.01%,54.0,4.0,0.0,4.0
EURUSD,60m,2024-09-02 10:00:00,1.1073,0.0003558,2024-09-02 18:00:00,1.1072,0.0001804,-0.0001,-0.01%,54.0,4.0,0.0,4.0
EURUSD,90m,2024-08-29 04:30:00,1.114,0.0001981,2024-09-02 18:00:00,1.1072,0.0003142,-0.0068,-0.61%,54.0,4.0,22.0,26.0
GBPUSD,15m,2024-09-02 15:45:00,1.3153,0.0001103,2024-09-02 18:15:00,1.3144,-6.08e-05,-0.001,-0.07%,90.0,40.0,0.0,40.0
GBPUSD,60m,2024-09-02 15:00:00,1.3153,0.0003663,2024-09-02 18:00:00,1.3144,0.000274,-0.001,-0.07%,90.0,40.0,0.0,40.0
GBPUSD,90m,2024-08-30 07:30:00,1.3192,0.0001862,2024-09-02 18:00:00,1.3144,0.0003332,-0.0048,-0.36%,90.0,40.0,11.0,51.0
AUDUSD,15m,2024-09-02 16:45:00,0.6791,9.61e-05,2024-09-02 18:15:00,0.6793,6.13e-05,0.0002,0.02%,86.0,36.0,-0.0,36.0
AUDUSD,60m,2024-09-02 09:00:00,0.6785,0.0002569,2024-09-02 18:00:00,0.6793,0.000285,0.0008,0.12%,86.0,36.0,0.0,36.0
AUDUSD,90m,2024-08-29 10:30:00,0.6823,0.0003638,2024-09-02 18:00:00,0.6793,0.0002828,-0.003,-0.44%,86.0,36.0,11.0,47.0
USDCAD,15m,2024-09-02 17:15:00,1.3497,-3.49e-05,2024-09-02 18:15:00,1.3487,-0.0001096,-0.001,-0.07%,9.0,-41.0,0.0,-41.0
USDCAD,60m,2024-09-02 14:00:00,1.3501,-1.74e-05,2024-09-02 18:00:00,1.3487,-0.0001053,-0.0014,-0.10%,9.0,-41.0,0.0,-41.0
USDCAD,90m,2024-08-30 16:30:00,1.3502,0.0001433,2024-09-02 18:00:00,1.3487,-9.24e-05,-0.0015,-0.11%,9.0,-41.0,0.0,-41.0
