Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-09-03 13:15:00,146.189,0.0571703,2024-09-03 14:45:00,145.37,-0.0453864,-0.819,-0.56%,41.0,-9.0,-10.0,-19.0
USDJPY,60m,2024-09-03 12:00:00,146.17,-0.1028642,2024-09-03 14:00:00,145.383,-0.1223587,-0.787,-0.54%,41.0,-9.0,14.0,5.0
USDJPY,90m,2024-09-02 15:00:00,147.011,0.064688,2024-09-03 13:30:00,145.383,-0.1796198,-1.628,-1.11%,41.0,-9.0,-11.0,-20.0
EURUSD,15m,2024-09-03 14:15:00,1.1064,0.0002879,2024-09-03 14:45:00,1.1057,0.0002681,-0.0007,-0.07%,48.0,-2.0,0.0,-2.0
EURUSD,60m,2024-09-03 07:00:00,1.1064,-9.81e-05,2024-09-03 14:00:00,1.1057,-0.0001326,-0.0007,-0.07%,48.0,-2.0,0.0,-2.0
EURUSD,90m,2024-09-02 19:30:00,1.1075,0.000331,2024-09-03 13:30:00,1.1057,-0.0001357,-0.0018,-0.17%,48.0,-2.0,-11.0,-13.0
GBPUSD,15m,2024-09-03 14:15:00,1.3142,0.0002393,2024-09-03 14:45:00,1.3122,6.82e-05,-0.002,-0.15%,89.0,39.0,0.0,39.0
GBPUSD,60m,2024-09-03 13:00:00,1.313,-5.73e-05,2024-09-03 14:00:00,1.3122,-4.04e-05,-0.0008,-0.06%,89.0,39.0,0.0,39.0
GBPUSD,90m,2024-09-02 19:30:00,1.3148,0.0003609,2024-09-03 13:30:00,1.3122,-5.37e-05,-0.0026,-0.19%,89.0,39.0,-11.0,28.0
AUDUSD,15m,2024-09-03 14:15:00,0.6747,0.0001988,2024-09-03 14:45:00,0.6735,0.0001008,-0.0013,-0.19%,78.0,28.0,0.0,28.0
AUDUSD,60m,2024-09-02 18:00:00,0.6795,0.0003012,2024-09-03 14:00:00,0.6735,-0.0002611,-0.0061,-0.89%,78.0,28.0,14.0,42.0
AUDUSD,90m,2024-09-02 18:00:00,0.6796,0.0003049,2024-09-03 13:30:00,0.6735,-0.0004476,-0.0062,-0.91%,78.0,28.0,0.0,28.0
USDCAD,15m,2024-09-03 14:30:00,1.355,4.7e-06,2024-09-03 14:45:00,1.3546,3.3e-06,-0.0004,-0.03%,17.0,-33.0,0.0,-33.0
USDCAD,60m,2024-09-03 05:00:00,1.3527,0.0003056,2024-09-03 14:00:00,1.3546,0.0003422,0.0019,0.14%,17.0,-33.0,0.0,-33.0
USDCAD,90m,2024-09-03 10:30:00,1.3546,0.0003684,2024-09-03 13:30:00,1.3545,0.0003829,-0.0001,-0.01%,17.0,-33.0,0.0,-33.0
