Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-09-02 09:15:00,146.784,0.0662032,2024-09-02 13:45:00,146.97,0.0022226,0.186,0.13%,54.0,4.0,-20.0,-16.0
USDJPY,60m,2024-09-02 00:00:00,146.399,0.0801956,2024-09-02 13:00:00,146.97,0.050148,0.571,0.39%,54.0,4.0,-0.0,4.0
USDJPY,90m,2024-08-29 13:30:00,145.363,0.0557053,2024-09-02 13:30:00,146.97,0.0700601,1.607,1.11%,54.0,4.0,-11.0,-7.0
EURUSD,15m,2024-09-02 11:45:00,1.1069,-7.74e-05,2024-09-02 13:45:00,1.1071,-5.92e-05,0.0001,0.01%,54.0,4.0,0.0,4.0
EURUSD,60m,2024-09-02 10:00:00,1.1073,0.0003558,2024-09-02 13:00:00,1.1071,0.000273,-0.0002,-0.02%,54.0,4.0,0.0,4.0
EURUSD,90m,2024-08-29 04:30:00,1.114,0.0001981,2024-09-02 13:30:00,1.1071,0.0003292,-0.0069,-0.62%,54.0,4.0,22.0,26.0
GBPUSD,15m,2024-09-02 11:45:00,1.3137,-6.18e-05,2024-09-02 13:45:00,1.3143,3.94e-05,0.0007,0.05%,89.0,39.0,0.0,39.0
GBPUSD,60m,2024-09-02 07:00:00,1.3141,0.0002297,2024-09-02 13:00:00,1.3143,0.0002839,0.0002,0.02%,89.0,39.0,0.0,39.0
GBPUSD,90m,2024-08-30 07:30:00,1.3192,0.0001862,2024-09-02 13:30:00,1.3143,0.0002642,-0.0048,-0.37%,89.0,39.0,11.0,50.0
AUDUSD,15m,2024-09-02 12:45:00,0.6779,-0.0001051,2024-09-02 13:45:00,0.6782,-3.22e-05,0.0004,0.05%,83.0,33.0,0.0,33.0
AUDUSD,60m,2024-09-02 09:00:00,0.6785,0.0002569,2024-09-02 13:00:00,0.6782,0.0002374,-0.0002,-0.03%,83.0,33.0,0.0,33.0
AUDUSD,90m,2024-08-29 10:30:00,0.6823,0.0003638,2024-09-02 13:30:00,0.6782,0.0001541,-0.0041,-0.60%,83.0,33.0,22.0,55.0
USDCAD,15m,2024-09-02 13:00:00,1.3501,8.41e-05,2024-09-02 13:45:00,1.3489,-3.46e-05,-0.0012,-0.09%,10.0,-40.0,10.0,-30.0
USDCAD,60m,2024-09-02 05:00:00,1.3499,6.62e-05,2024-09-02 13:00:00,1.3489,-7.03e-05,-0.001,-0.07%,10.0,-40.0,0.0,-40.0
USDCAD,90m,2024-08-30 16:30:00,1.3502,0.0001433,2024-09-02 13:30:00,1.3489,-4.85e-05,-0.0013,-0.10%,10.0,-40.0,0.0,-40.0
