Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-09-02 14:15:00,147.121,0.0041141,2024-09-02 15:45:00,146.937,-0.0284819,-0.184,-0.13%,57.0,7.0,-10.0,-3.0
USDJPY,60m,2024-09-02 00:00:00,146.399,0.0801956,2024-09-02 15:00:00,146.937,0.0355967,0.538,0.37%,57.0,7.0,-0.0,7.0
USDJPY,90m,2024-08-29 13:30:00,145.363,0.0557053,2024-09-02 15:00:00,146.937,0.0599652,1.574,1.08%,57.0,7.0,-11.0,-4.0
EURUSD,15m,2024-09-02 14:30:00,1.1074,1.33e-05,2024-09-02 15:45:00,1.1072,-1.08e-05,-0.0002,-0.02%,54.0,4.0,0.0,4.0
EURUSD,60m,2024-09-02 10:00:00,1.1073,0.0003558,2024-09-02 15:00:00,1.1072,0.0002512,-0.0001,-0.01%,54.0,4.0,0.0,4.0
EURUSD,90m,2024-08-29 04:30:00,1.114,0.0001981,2024-09-02 15:00:00,1.1072,0.0003397,-0.0068,-0.61%,54.0,4.0,22.0,26.0
GBPUSD,15m,2024-09-02 14:15:00,1.3147,9.84e-05,2024-09-02 15:45:00,1.3149,8.71e-05,0.0002,0.02%,89.0,39.0,-0.0,39.0
GBPUSD,60m,2024-09-02 01:00:00,1.3134,-6.27e-05,2024-09-02 15:00:00,1.3149,0.0003431,0.0015,0.12%,89.0,39.0,14.0,53.0
GBPUSD,90m,2024-08-30 07:30:00,1.3192,0.0001862,2024-09-02 15:00:00,1.3149,0.0003362,-0.0042,-0.32%,89.0,39.0,11.0,50.0
AUDUSD,15m,2024-09-02 14:30:00,0.6782,-1.58e-05,2024-09-02 15:45:00,0.6781,-3.22e-05,-0.0001,-0.02%,83.0,33.0,0.0,33.0
AUDUSD,60m,2024-09-02 09:00:00,0.6785,0.0002569,2024-09-02 15:00:00,0.6781,0.0002025,-0.0004,-0.06%,83.0,33.0,0.0,33.0
AUDUSD,90m,2024-08-29 10:30:00,0.6823,0.0003638,2024-09-02 15:00:00,0.6781,0.0001537,-0.0042,-0.62%,83.0,33.0,22.0,55.0
USDCAD,15m,2024-09-02 15:00:00,1.3504,6.63e-05,2024-09-02 15:45:00,1.3498,3.04e-05,-0.0006,-0.04%,10.0,-40.0,0.0,-40.0
USDCAD,60m,2024-09-02 05:00:00,1.3499,6.62e-05,2024-09-02 15:00:00,1.3497,-1.55e-05,-0.0001,-0.01%,10.0,-40.0,0.0,-40.0
USDCAD,90m,2024-08-30 16:30:00,1.3502,0.0001433,2024-09-02 15:00:00,1.3498,1.64e-05,-0.0004,-0.03%,10.0,-40.0,0.0,-40.0
