Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-09-03 13:15:00,146.189,0.0571703,2024-09-03 18:00:00,145.803,0.0354553,-0.386,-0.26%,42.0,-8.0,10.0,2.0
USDJPY,60m,2024-09-03 12:00:00,146.17,-0.1028642,2024-09-03 18:00:00,145.803,-0.0550766,-0.367,-0.25%,42.0,-8.0,0.0,-8.0
USDJPY,90m,2024-09-02 15:00:00,147.011,0.064688,2024-09-03 18:00:00,145.803,-0.1317207,-1.208,-0.82%,42.0,-8.0,0.0,-8.0
EURUSD,15m,2024-09-03 17:00:00,1.1047,-4.08e-05,2024-09-03 18:00:00,1.104,-5.86e-05,-0.0007,-0.07%,47.0,-3.0,0.0,-3.0
EURUSD,60m,2024-09-03 14:00:00,1.1066,-7.8e-05,2024-09-03 18:00:00,1.104,-0.0001238,-0.0026,-0.23%,47.0,-3.0,14.0,11.0
EURUSD,90m,2024-09-02 19:30:00,1.1075,0.000331,2024-09-03 18:00:00,1.104,-0.0001425,-0.0035,-0.32%,47.0,-3.0,0.0,-3.0
GBPUSD,15m,2024-09-03 17:15:00,1.3107,-0.0001062,2024-09-03 18:00:00,1.3098,-2.89e-05,-0.0009,-0.07%,87.0,37.0,0.0,37.0
GBPUSD,60m,2024-09-03 13:00:00,1.313,-5.73e-05,2024-09-03 18:00:00,1.3098,-0.0002414,-0.0032,-0.24%,87.0,37.0,14.0,51.0
GBPUSD,90m,2024-09-02 19:30:00,1.3148,0.0003609,2024-09-03 18:00:00,1.3098,-0.0002473,-0.005,-0.38%,87.0,37.0,-11.0,26.0
AUDUSD,15m,2024-09-03 17:00:00,0.6722,-5.03e-05,2024-09-03 18:00:00,0.6717,-1e-06,-0.0005,-0.08%,70.0,20.0,0.0,20.0
AUDUSD,60m,2024-09-02 18:00:00,0.6795,0.0003012,2024-09-03 18:00:00,0.6717,-0.0002445,-0.0078,-1.15%,70.0,20.0,28.0,48.0
AUDUSD,90m,2024-09-02 18:00:00,0.6796,0.0003049,2024-09-03 18:00:00,0.6717,-0.000449,-0.0079,-1.16%,70.0,20.0,11.0,31.0
USDCAD,15m,2024-09-03 15:15:00,1.3554,5.01e-05,2024-09-03 18:00:00,1.3549,-8.15e-05,-0.0005,-0.04%,19.0,-31.0,-10.0,-41.0
USDCAD,60m,2024-09-03 05:00:00,1.3527,0.0003056,2024-09-03 18:00:00,1.3549,0.0001807,0.0023,0.17%,19.0,-31.0,-0.0,-31.0
USDCAD,90m,2024-08-30 16:30:00,1.3502,0.0001433,2024-09-03 18:00:00,1.3549,0.0003363,0.0047,0.35%,19.0,-31.0,-11.0,-42.0
