Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-09-06 13:15:00,143.206,0.0616908,2024-09-06 13:30:00,142.368,0.0055967,-0.838,-0.59%,38.0,-12.0,10.0,-2.0
USDJPY,60m,2024-09-06 12:00:00,143.058,0.0201136,2024-09-06 13:00:00,142.368,-0.004017,-0.69,-0.48%,38.0,-12.0,14.0,2.0
USDJPY,90m,2024-09-02 15:00:00,147.011,0.0646878,2024-09-06 13:30:00,142.368,0.0122466,-4.643,-3.16%,38.0,-12.0,55.0,43.0
EURUSD,15m,2024-09-06 12:30:00,1.1111,-7.48e-05,2024-09-06 13:30:00,1.1143,0.000187,0.0032,0.29%,76.0,26.0,20.0,46.0
EURUSD,60m,2024-09-06 07:00:00,1.1123,1.45e-05,2024-09-06 13:00:00,1.1143,1.3e-06,0.002,0.18%,76.0,26.0,-0.0,26.0
EURUSD,90m,2024-09-02 19:30:00,1.1075,0.0003311,2024-09-06 13:30:00,1.1143,2.58e-05,0.0068,0.61%,76.0,26.0,-33.0,-7.0
GBPUSD,15m,2024-09-06 12:45:00,1.3179,6.67e-05,2024-09-06 13:30:00,1.3228,0.0004294,0.005,0.38%,90.0,40.0,0.0,40.0
GBPUSD,60m,2024-09-06 07:00:00,1.3189,-3.5e-05,2024-09-06 13:00:00,1.3228,0.0001554,0.0039,0.30%,90.0,40.0,-14.0,26.0
GBPUSD,90m,2024-09-06 06:00:00,1.3184,-1.4e-06,2024-09-06 13:30:00,1.3228,0.0001795,0.0044,0.34%,90.0,40.0,-11.0,29.0
AUDUSD,15m,2024-09-06 10:45:00,0.6742,9.71e-05,2024-09-06 13:30:00,0.6766,0.0001366,0.0024,0.35%,68.0,18.0,-10.0,8.0
AUDUSD,60m,2024-09-05 22:00:00,0.6744,0.000139,2024-09-06 13:00:00,0.6766,0.0001513,0.0022,0.33%,68.0,18.0,-14.0,4.0
AUDUSD,90m,2024-09-06 00:00:00,0.6744,0.0002204,2024-09-06 13:30:00,0.6766,0.0001671,0.0022,0.32%,68.0,18.0,-11.0,7.0
USDCAD,15m,2024-09-06 13:00:00,1.3496,-4e-07,2024-09-06 13:30:00,1.3479,-0.0001145,-0.0016,-0.12%,13.0,-37.0,10.0,-27.0
USDCAD,60m,2024-09-06 09:00:00,1.3502,6.6e-06,2024-09-06 13:00:00,1.3479,-7.68e-05,-0.0022,-0.17%,13.0,-37.0,0.0,-37.0
USDCAD,90m,2024-09-05 15:00:00,1.3523,3.76e-05,2024-09-06 13:30:00,1.3481,-0.000145,-0.0042,-0.31%,13.0,-37.0,11.0,-26.0
