Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-08-28 14:30:00,144.966,0.0600367,2024-08-28 17:30:00,144.65,-0.0151084,-0.316,-0.22%,48.0,-2.0,-10.0,-12.0
USDJPY,60m,2024-08-28 14:00:00,144.847,0.062128,2024-08-28 17:00:00,144.65,0.0358399,-0.197,-0.14%,48.0,-2.0,0.0,-2.0
USDJPY,90m,2024-08-27 07:30:00,144.997,0.11269,2024-08-28 16:30:00,144.65,0.0567861,-0.347,-0.24%,48.0,-2.0,0.0,-2.0
EURUSD,15m,2024-08-28 15:45:00,1.1133,0.0002713,2024-08-28 17:30:00,1.1117,4e-05,-0.0016,-0.14%,76.0,26.0,-20.0,6.0
EURUSD,60m,2024-08-28 15:00:00,1.1133,-0.0004446,2024-08-28 17:00:00,1.1117,-0.0003156,-0.0016,-0.14%,76.0,26.0,0.0,26.0
EURUSD,90m,2024-08-27 18:00:00,1.1189,3.77e-05,2024-08-28 16:30:00,1.1117,-0.0006124,-0.0072,-0.64%,76.0,26.0,0.0,26.0
GBPUSD,15m,2024-08-28 15:30:00,1.3218,0.0001003,2024-08-28 17:30:00,1.3182,-0.0001917,-0.0036,-0.27%,92.0,42.0,0.0,42.0
GBPUSD,60m,2024-08-28 15:00:00,1.3214,-0.0005688,2024-08-28 17:00:00,1.3182,-0.0006332,-0.0032,-0.24%,92.0,42.0,14.0,56.0
GBPUSD,90m,2024-08-27 19:30:00,1.3262,0.0004059,2024-08-28 16:30:00,1.3182,-0.0008965,-0.008,-0.61%,92.0,42.0,-22.0,20.0
AUDUSD,15m,2024-08-28 15:45:00,0.6793,0.0001654,2024-08-28 17:30:00,0.6773,-8.73e-05,-0.002,-0.29%,87.0,37.0,-10.0,27.0
AUDUSD,60m,2024-08-28 15:00:00,0.6793,-0.000184,2024-08-28 17:00:00,0.6773,-0.0002438,-0.002,-0.29%,87.0,37.0,14.0,51.0
AUDUSD,90m,2024-08-28 01:30:00,0.6802,9.94e-05,2024-08-28 16:30:00,0.6773,-0.0002873,-0.0029,-0.42%,87.0,37.0,0.0,37.0
USDCAD,15m,2024-08-28 14:45:00,1.3472,-3.13e-05,2024-08-28 17:30:00,1.3473,9.76e-05,0.0001,0.01%,11.0,-39.0,10.0,-29.0
USDCAD,60m,2024-08-28 14:00:00,1.3472,0.0003654,2024-08-28 17:00:00,1.3473,0.0002316,0.0001,0.01%,11.0,-39.0,-0.0,-39.0
USDCAD,90m,2024-08-28 13:30:00,1.3472,0.0004795,2024-08-28 16:30:00,1.3473,0.0004371,0.0001,0.01%,11.0,-39.0,-0.0,-39.0
