Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-09-05 09:00:00,143.708,0.0415585,2024-09-05 10:45:00,143.57,0.0109932,-0.138,-0.10%,36.0,-14.0,-10.0,-24.0
USDJPY,60m,2024-09-05 03:00:00,143.828,0.0048795,2024-09-05 10:00:00,143.57,0.04991,-0.258,-0.18%,36.0,-14.0,0.0,-14.0
USDJPY,90m,2024-09-02 15:00:00,147.011,0.0646884,2024-09-05 10:30:00,143.57,0.0039828,-3.441,-2.34%,36.0,-14.0,33.0,19.0
EURUSD,15m,2024-09-05 10:00:00,1.1102,0.0001847,2024-09-05 10:45:00,1.1099,9.12e-05,-0.0004,-0.03%,67.0,17.0,-10.0,7.0
EURUSD,60m,2024-09-04 23:00:00,1.1088,0.0002009,2024-09-05 10:00:00,1.1099,9.54e-05,0.0011,0.10%,67.0,17.0,-0.0,17.0
EURUSD,90m,2024-09-02 19:30:00,1.1075,0.000331,2024-09-05 10:30:00,1.1099,0.0002122,0.0023,0.21%,67.0,17.0,-0.0,17.0
GBPUSD,15m,2024-09-05 09:45:00,1.317,0.000227,2024-09-05 10:45:00,1.3159,8.73e-05,-0.001,-0.08%,90.0,40.0,0.0,40.0
GBPUSD,60m,2024-09-05 09:00:00,1.317,6.74e-05,2024-09-05 10:00:00,1.3159,7.14e-05,-0.001,-0.08%,90.0,40.0,0.0,40.0
GBPUSD,90m,2024-09-04 09:00:00,1.3123,0.0002407,2024-09-05 10:30:00,1.3159,0.0002054,0.0037,0.28%,90.0,40.0,-11.0,29.0
AUDUSD,15m,2024-09-05 09:45:00,0.6734,0.0001098,2024-09-05 10:45:00,0.6722,1.28e-05,-0.0011,-0.17%,67.0,17.0,0.0,17.0
AUDUSD,60m,2024-09-05 09:00:00,0.6734,7.03e-05,2024-09-05 10:00:00,0.6722,3.16e-05,-0.0011,-0.17%,67.0,17.0,0.0,17.0
AUDUSD,90m,2024-09-04 13:30:00,0.6733,0.0004,2024-09-05 10:30:00,0.6722,0.000169,-0.0011,-0.16%,67.0,17.0,0.0,17.0
USDCAD,15m,2024-09-05 08:15:00,1.3513,6.24e-05,2024-09-05 10:45:00,1.3511,1.45e-05,-0.0002,-0.01%,14.0,-36.0,0.0,-36.0
USDCAD,60m,2024-09-04 18:00:00,1.3523,-0.0004684,2024-09-05 10:00:00,1.3511,4.93e-05,-0.0012,-0.09%,14.0,-36.0,28.0,-8.0
USDCAD,90m,2024-09-04 12:00:00,1.3558,-5.25e-05,2024-09-05 10:30:00,1.3511,-0.0001326,-0.0047,-0.35%,14.0,-36.0,11.0,-25.0
