Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-09-03 03:15:00,146.719,-0.0260343,2024-09-03 05:15:00,146.459,-0.0348617,-0.26,-0.18%,48.0,-2.0,0.0,-2.0
USDJPY,60m,2024-09-03 01:00:00,147.121,-0.0390462,2024-09-03 05:00:00,146.475,-0.0978694,-0.646,-0.44%,48.0,-2.0,14.0,12.0
USDJPY,90m,2024-08-29 13:30:00,145.363,0.0557052,2024-09-03 04:30:00,146.459,-0.0935574,1.096,0.75%,48.0,-2.0,-22.0,-24.0
EURUSD,15m,2024-09-03 03:00:00,1.1072,1.3e-06,2024-09-03 05:15:00,1.1059,-8.88e-05,-0.0012,-0.11%,53.0,3.0,0.0,3.0
EURUSD,60m,2024-09-02 20:00:00,1.1075,0.0001785,2024-09-03 05:00:00,1.1059,-0.0001171,-0.0016,-0.14%,53.0,3.0,-14.0,-11.0
EURUSD,90m,2024-08-29 04:30:00,1.114,0.0001981,2024-09-03 04:30:00,1.1059,5.87e-05,-0.008,-0.72%,53.0,3.0,22.0,25.0
GBPUSD,15m,2024-09-03 03:00:00,1.3146,2.97e-05,2024-09-03 05:15:00,1.313,-0.000124,-0.0017,-0.13%,90.0,40.0,0.0,40.0
GBPUSD,60m,2024-09-02 15:00:00,1.3153,0.0003663,2024-09-03 05:00:00,1.313,-0.0001088,-0.0023,-0.18%,90.0,40.0,-14.0,26.0
GBPUSD,90m,2024-09-02 19:30:00,1.3148,0.0003609,2024-09-03 04:30:00,1.313,7.54e-05,-0.0018,-0.14%,90.0,40.0,0.0,40.0
AUDUSD,15m,2024-09-03 02:45:00,0.6782,-0.0001095,2024-09-03 05:15:00,0.6741,-0.0004029,-0.0041,-0.61%,84.0,34.0,10.0,44.0
AUDUSD,60m,2024-09-02 18:00:00,0.6795,0.0003012,2024-09-03 05:00:00,0.6741,-0.0005284,-0.0054,-0.80%,84.0,34.0,0.0,34.0
AUDUSD,90m,2024-09-02 18:00:00,0.6796,0.0003049,2024-09-03 04:30:00,0.6741,-0.0003483,-0.0055,-0.81%,84.0,34.0,11.0,45.0
USDCAD,15m,2024-09-03 02:30:00,1.3504,7.47e-05,2024-09-03 05:15:00,1.3525,0.0002137,0.0021,0.15%,11.0,-39.0,0.0,-39.0
USDCAD,60m,2024-09-02 14:00:00,1.3501,-1.74e-05,2024-09-03 05:00:00,1.3525,0.0002934,0.0024,0.18%,11.0,-39.0,14.0,-25.0
USDCAD,90m,2024-09-02 22:30:00,1.3498,-6.52e-05,2024-09-03 04:30:00,1.3525,0.0002369,0.0027,0.20%,11.0,-39.0,11.0,-28.0
