Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-08-29 15:30:00,145.4710,0.0514024,2024-08-29 21:30:00,144.9650,0.0079212,-0.5060,-0.35%,31.00%
USDJPY,60m,2024-08-29 13:00:00,145.4000,0.0438288,2024-08-29 21:00:00,144.9660,-0.0060034,-0.4340,-0.30%,31.00%
USDJPY,90m,2024-08-27 07:30:00,144.9970,0.1126901,2024-08-29 21:00:00,144.9660,0.0251987,-0.0310,-0.02%,31.00%
EURUSD,15m,2024-08-29 19:45:00,1.1083,0.0000742,2024-08-29 21:30:00,1.1080,0.0000230,-0.0002,-0.02%,61.00%
EURUSD,60m,2024-08-29 18:00:00,1.1088,-0.0002031,2024-08-29 21:00:00,1.1080,-0.0000930,-0.0007,-0.07%,61.00%
EURUSD,90m,2024-08-29 04:30:00,1.1140,0.0001981,2024-08-29 21:00:00,1.1080,-0.0002573,-0.0059,-0.53%,61.00%
GBPUSD,15m,2024-08-29 20:15:00,1.3174,-0.0000402,2024-08-29 21:30:00,1.3168,-0.0000684,-0.0006,-0.04%,92.00%
GBPUSD,60m,2024-08-29 18:00:00,1.3186,-0.0000731,2024-08-29 21:00:00,1.3168,-0.0001143,-0.0018,-0.14%,92.00%
GBPUSD,90m,2024-08-29 06:00:00,1.3222,0.0000683,2024-08-29 21:00:00,1.3168,-0.0002909,-0.0054,-0.41%,92.00%
AUDUSD,15m,2024-08-29 21:15:00,0.6801,-0.0000452,2024-08-29 21:30:00,0.6800,-0.0000438,-0.0001,-0.02%,88.00%
AUDUSD,60m,2024-08-29 18:00:00,0.6810,-0.0000777,2024-08-29 21:00:00,0.6799,-0.0001597,-0.0011,-0.16%,88.00%
AUDUSD,90m,2024-08-29 10:30:00,0.6823,0.0003638,2024-08-29 21:00:00,0.6799,-0.0001027,-0.0024,-0.35%,88.00%
USDCAD,15m,2024-08-29 19:30:00,1.3480,0.0000529,2024-08-29 21:30:00,1.3484,0.0001235,0.0003,0.02%,8.00%
USDCAD,60m,2024-08-29 14:00:00,1.3481,0.0000989,2024-08-29 21:00:00,1.3483,0.0002019,0.0002,0.02%,8.00%
USDCAD,90m,2024-08-28 18:00:00,1.3481,0.0004810,2024-08-29 21:00:00,1.3483,0.0002690,0.0002,0.02%,8.00%
