Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-08-29 08:30:00,144.8200,0.0091940,2024-08-29 09:45:00,144.7150,-0.0067025,-0.1050,-0.07%,28.00%
USDJPY,60m,2024-08-28 14:00:00,144.8470,0.0621280,2024-08-29 09:00:00,144.7150,0.0126540,-0.1320,-0.09%,28.00%
USDJPY,90m,2024-08-27 07:30:00,144.9970,0.1126901,2024-08-29 09:00:00,144.7150,0.0227359,-0.2820,-0.19%,28.00%
EURUSD,15m,2024-08-29 08:45:00,1.1133,-0.0001055,2024-08-29 09:45:00,1.1086,-0.0006191,-0.0047,-0.42%,74.00%
EURUSD,60m,2024-08-29 05:00:00,1.1140,0.0003677,2024-08-29 09:00:00,1.1086,-0.0000667,-0.0053,-0.48%,74.00%
EURUSD,90m,2024-08-29 04:30:00,1.1140,0.0001981,2024-08-29 09:00:00,1.1086,-0.0000803,-0.0053,-0.48%,74.00%
GBPUSD,15m,2024-08-29 08:15:00,1.3223,0.0000433,2024-08-29 09:45:00,1.3186,-0.0004865,-0.0037,-0.28%,94.00%
GBPUSD,60m,2024-08-29 08:00:00,1.3221,0.0004031,2024-08-29 09:00:00,1.3186,0.0001797,-0.0034,-0.26%,94.00%
GBPUSD,90m,2024-08-29 06:00:00,1.3222,0.0000683,2024-08-29 09:00:00,1.3186,-0.0000126,-0.0035,-0.27%,94.00%
AUDUSD,15m,2024-08-29 08:45:00,0.6815,0.0000374,2024-08-29 09:45:00,0.6807,-0.0000755,-0.0007,-0.11%,90.00%
AUDUSD,60m,2024-08-29 08:00:00,0.6815,0.0003118,2024-08-29 09:00:00,0.6807,0.0002621,-0.0007,-0.11%,90.00%
AUDUSD,90m,2024-08-29 07:30:00,0.6815,0.0002625,2024-08-29 09:00:00,0.6807,0.0002473,-0.0007,-0.11%,90.00%
USDCAD,15m,2024-08-29 07:45:00,1.3460,-0.0000040,2024-08-29 09:45:00,1.3468,0.0001795,0.0008,0.06%,8.00%
USDCAD,60m,2024-08-28 18:00:00,1.3483,0.0002941,2024-08-29 09:00:00,1.3468,-0.0001455,-0.0014,-0.10%,8.00%
USDCAD,90m,2024-08-28 18:00:00,1.3481,0.0004810,2024-08-29 09:00:00,1.3468,0.0000012,-0.0013,-0.09%,8.00%
