Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-09-03 18:45:00,145.8960,0.0361262,2024-09-03 19:45:00,145.8210,0.0213780,-0.0750,-0.05%,43.00%
USDJPY,60m,2024-09-03 12:00:00,146.1700,-0.1028642,2024-09-03 19:00:00,145.8210,-0.0344439,-0.3490,-0.24%,43.00%
USDJPY,90m,2024-09-02 15:00:00,147.0110,0.0646880,2024-09-03 19:30:00,145.8210,-0.1123992,-1.1900,-0.81%,43.00%
EURUSD,15m,2024-09-03 18:15:00,1.1039,-0.0000856,2024-09-03 19:45:00,1.1042,-0.0000038,0.0004,0.03%,46.00%
EURUSD,60m,2024-09-03 14:00:00,1.1066,-0.0000780,2024-09-03 19:00:00,1.1042,-0.0001365,-0.0023,-0.21%,46.00%
EURUSD,90m,2024-09-02 19:30:00,1.1075,0.0003310,2024-09-03 19:30:00,1.1042,-0.0001381,-0.0033,-0.30%,46.00%
GBPUSD,15m,2024-09-03 18:15:00,1.3099,-0.0000372,2024-09-03 19:45:00,1.3101,0.0000528,0.0002,0.02%,87.00%
GBPUSD,60m,2024-09-03 13:00:00,1.3130,-0.0000573,2024-09-03 19:00:00,1.3101,-0.0002386,-0.0029,-0.22%,87.00%
GBPUSD,90m,2024-09-02 19:30:00,1.3148,0.0003609,2024-09-03 19:30:00,1.3101,-0.0002466,-0.0047,-0.35%,87.00%
AUDUSD,15m,2024-09-03 18:15:00,0.6718,0.0000065,2024-09-03 19:45:00,0.6714,0.0000301,-0.0004,-0.06%,68.00%
AUDUSD,60m,2024-09-02 18:00:00,0.6795,0.0003012,2024-09-03 19:00:00,0.6714,-0.0002323,-0.0081,-1.19%,68.00%
AUDUSD,90m,2024-09-02 18:00:00,0.6796,0.0003049,2024-09-03 19:30:00,0.6714,-0.0004319,-0.0082,-1.20%,68.00%
USDCAD,15m,2024-09-03 19:00:00,1.3554,-0.0000040,2024-09-03 19:45:00,1.3548,-0.0000529,-0.0007,-0.05%,19.00%
USDCAD,60m,2024-09-03 05:00:00,1.3527,0.0003056,2024-09-03 19:00:00,1.3547,0.0001364,0.0021,0.15%,19.00%
USDCAD,90m,2024-08-30 16:30:00,1.3502,0.0001433,2024-09-03 19:30:00,1.3547,0.0002854,0.0045,0.33%,19.00%
