Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-08-29 15:30:00,145.4710,0.0514024,2024-08-29 18:45:00,144.8230,-0.0615949,-0.6480,-0.45%,34.00%
USDJPY,60m,2024-08-29 13:00:00,145.4000,0.0438288,2024-08-29 18:00:00,144.8210,0.0209367,-0.5790,-0.40%,34.00%
USDJPY,90m,2024-08-27 07:30:00,144.9970,0.1126901,2024-08-29 18:00:00,144.8220,0.0424183,-0.1750,-0.12%,34.00%
EURUSD,15m,2024-08-29 18:15:00,1.1086,0.0001899,2024-08-29 18:45:00,1.1083,0.0001523,-0.0004,-0.03%,61.00%
EURUSD,60m,2024-08-29 11:00:00,1.1101,-0.0002234,2024-08-29 18:00:00,1.1083,-0.0002345,-0.0018,-0.17%,61.00%
EURUSD,90m,2024-08-29 04:30:00,1.1140,0.0001981,2024-08-29 18:00:00,1.1083,-0.0003438,-0.0057,-0.51%,61.00%
GBPUSD,15m,2024-08-29 18:15:00,1.3185,0.0003299,2024-08-29 18:45:00,1.3180,0.0002428,-0.0005,-0.03%,92.00%
GBPUSD,60m,2024-08-29 08:00:00,1.3221,0.0004031,2024-08-29 18:00:00,1.3180,-0.0001120,-0.0041,-0.31%,92.00%
GBPUSD,90m,2024-08-29 06:00:00,1.3222,0.0000683,2024-08-29 18:00:00,1.3180,-0.0002767,-0.0042,-0.32%,92.00%
AUDUSD,15m,2024-08-29 18:30:00,0.6810,0.0001559,2024-08-29 18:45:00,0.6805,0.0001222,-0.0004,-0.06%,88.00%
AUDUSD,60m,2024-08-29 11:00:00,0.6823,0.0003243,2024-08-29 18:00:00,0.6805,-0.0001069,-0.0018,-0.26%,88.00%
AUDUSD,90m,2024-08-29 10:30:00,0.6823,0.0003638,2024-08-29 18:00:00,0.6805,-0.0000265,-0.0018,-0.26%,88.00%
USDCAD,15m,2024-08-29 17:45:00,1.3470,-0.0001799,2024-08-29 18:45:00,1.3471,-0.0000881,0.0001,0.01%,8.00%
USDCAD,60m,2024-08-29 14:00:00,1.3481,0.0000989,2024-08-29 18:00:00,1.3471,0.0000868,-0.0010,-0.07%,8.00%
USDCAD,90m,2024-08-29 13:30:00,1.3481,0.0000862,2024-08-29 18:00:00,1.3471,0.0001647,-0.0010,-0.07%,8.00%
