Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-08-29 01:30:00,144.5840,0.0085210,2024-08-29 02:30:00,144.5520,0.0175198,-0.0320,-0.02%,48.00%
USDJPY,60m,2024-08-28 14:00:00,144.8470,0.0621280,2024-08-29 02:00:00,144.5520,-0.0158350,-0.2950,-0.20%,48.00%
USDJPY,90m,2024-08-27 07:30:00,144.9970,0.1126901,2024-08-29 01:30:00,144.5520,0.0100423,-0.4450,-0.31%,48.00%
EURUSD,15m,2024-08-29 01:45:00,1.1136,0.0001362,2024-08-29 02:30:00,1.1132,0.0000712,-0.0004,-0.03%,76.00%
EURUSD,60m,2024-08-28 15:00:00,1.1133,-0.0004446,2024-08-29 02:00:00,1.1132,0.0002716,-0.0001,-0.01%,76.00%
EURUSD,90m,2024-08-27 18:00:00,1.1189,0.0000377,2024-08-29 01:30:00,1.1132,0.0000009,-0.0057,-0.51%,76.00%
GBPUSD,15m,2024-08-29 02:00:00,1.3211,0.0002420,2024-08-29 02:30:00,1.3206,0.0001731,-0.0005,-0.04%,91.00%
GBPUSD,60m,2024-08-28 15:00:00,1.3214,-0.0005688,2024-08-29 02:00:00,1.3206,0.0001200,-0.0009,-0.06%,91.00%
GBPUSD,90m,2024-08-27 19:30:00,1.3262,0.0004059,2024-08-29 01:30:00,1.3206,-0.0003110,-0.0057,-0.43%,91.00%
AUDUSD,15m,2024-08-29 01:45:00,0.6800,0.0001389,2024-08-29 02:30:00,0.6795,0.0000803,-0.0005,-0.07%,87.00%
AUDUSD,60m,2024-08-28 15:00:00,0.6793,-0.0001840,2024-08-29 02:00:00,0.6795,0.0001445,0.0002,0.03%,87.00%
AUDUSD,90m,2024-08-28 01:30:00,0.6802,0.0000994,2024-08-29 01:30:00,0.6795,0.0000215,-0.0007,-0.10%,87.00%
USDCAD,15m,2024-08-28 23:00:00,1.3478,-0.0000512,2024-08-29 02:30:00,1.3466,-0.0001490,-0.0012,-0.09%,12.00%
USDCAD,60m,2024-08-28 18:00:00,1.3483,0.0002941,2024-08-29 02:00:00,1.3466,-0.0000039,-0.0017,-0.12%,12.00%
USDCAD,90m,2024-08-28 18:00:00,1.3481,0.0004810,2024-08-29 01:30:00,1.3466,0.0002326,-0.0015,-0.11%,12.00%
