Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-09-04 05:00:00,145.4680,0.0252723,2024-09-04 07:00:00,145.2190,-0.0145455,-0.2490,-0.17%,43.00%
USDJPY,60m,2024-09-04 03:00:00,145.4430,-0.0164748,2024-09-04 07:00:00,145.2190,-0.0055158,-0.2240,-0.15%,43.00%
USDJPY,90m,2024-09-02 15:00:00,147.0110,0.0646880,2024-09-04 06:00:00,145.2190,-0.0724027,-1.7920,-1.22%,43.00%
EURUSD,15m,2024-09-04 06:15:00,1.1062,0.0000166,2024-09-04 07:00:00,1.1057,-0.0000223,-0.0005,-0.04%,51.00%
EURUSD,60m,2024-09-03 14:00:00,1.1066,-0.0000780,2024-09-04 07:00:00,1.1057,0.0002167,-0.0009,-0.08%,51.00%
EURUSD,90m,2024-09-02 19:30:00,1.1075,0.0003310,2024-09-04 06:00:00,1.1057,0.0002224,-0.0018,-0.17%,51.00%
GBPUSD,15m,2024-09-04 05:45:00,1.3119,0.0000848,2024-09-04 07:00:00,1.3111,-0.0000002,-0.0008,-0.06%,87.00%
GBPUSD,60m,2024-09-04 05:00:00,1.3119,0.0001861,2024-09-04 07:00:00,1.3111,0.0001633,-0.0008,-0.06%,87.00%
GBPUSD,90m,2024-09-04 04:30:00,1.3119,0.0001350,2024-09-04 06:00:00,1.3111,0.0001430,-0.0008,-0.06%,87.00%
AUDUSD,15m,2024-09-04 06:15:00,0.6706,0.0000864,2024-09-04 07:00:00,0.6699,0.0000368,-0.0007,-0.10%,56.00%
AUDUSD,60m,2024-09-02 18:00:00,0.6795,0.0003012,2024-09-04 07:00:00,0.6699,0.0000917,-0.0096,-1.42%,56.00%
AUDUSD,90m,2024-09-02 18:00:00,0.6796,0.0003049,2024-09-04 06:00:00,0.6699,-0.0001291,-0.0097,-1.43%,56.00%
USDCAD,15m,2024-09-04 04:15:00,1.3540,-0.0000881,2024-09-04 07:00:00,1.3541,0.0000553,0.0001,0.01%,19.00%
USDCAD,60m,2024-09-03 18:00:00,1.3554,0.0002081,2024-09-04 07:00:00,1.3541,-0.0002874,-0.0013,-0.09%,19.00%
USDCAD,90m,2024-09-03 18:00:00,1.3552,0.0003555,2024-09-04 06:00:00,1.3541,-0.0002035,-0.0011,-0.08%,19.00%
