Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-08-27 03:30:00,144.9560,0.0239568,2024-08-27 06:30:00,144.7100,-0.0293119,-0.2460,-0.17%,49.00%
USDJPY,60m,2024-08-27 03:00:00,144.8700,0.0921835,2024-08-27 06:00:00,144.7100,0.0572069,-0.1600,-0.11%,49.00%
USDJPY,90m,2024-08-22 16:30:00,146.3250,0.1571932,2024-08-27 06:00:00,144.7100,0.1034627,-1.6150,-1.10%,49.00%
EURUSD,15m,2024-08-27 04:00:00,1.1172,0.0000480,2024-08-27 06:30:00,1.1173,0.0000335,0.0001,0.01%,88.00%
EURUSD,60m,2024-08-26 15:00:00,1.1179,-0.0003980,2024-08-27 06:00:00,1.1173,0.0000028,-0.0006,-0.06%,88.00%
EURUSD,90m,2024-08-26 00:00:00,1.1202,0.0008235,2024-08-27 06:00:00,1.1173,-0.0001707,-0.0029,-0.26%,88.00%
GBPUSD,15m,2024-08-27 06:00:00,1.3200,0.0000871,2024-08-27 06:30:00,1.3196,0.0000794,-0.0004,-0.03%,93.00%
GBPUSD,60m,2024-08-26 15:00:00,1.3204,-0.0004347,2024-08-27 06:00:00,1.3196,-0.0000945,-0.0008,-0.06%,93.00%
GBPUSD,90m,2024-08-26 16:30:00,1.3199,-0.0004903,2024-08-27 06:00:00,1.3196,-0.0003700,-0.0003,-0.02%,93.00%
AUDUSD,15m,2024-08-27 05:00:00,0.6785,0.0001262,2024-08-27 06:30:00,0.6787,0.0000730,0.0002,0.03%,87.00%
AUDUSD,60m,2024-08-26 17:00:00,0.6784,-0.0001826,2024-08-27 06:00:00,0.6787,0.0000455,0.0003,0.04%,87.00%
AUDUSD,90m,2024-08-23 19:30:00,0.6797,0.0009689,2024-08-27 06:00:00,0.6787,-0.0000873,-0.0010,-0.15%,87.00%
USDCAD,15m,2024-08-27 05:30:00,1.3484,0.0000091,2024-08-27 06:30:00,1.3479,-0.0000142,-0.0005,-0.04%,12.00%
USDCAD,60m,2024-08-23 19:00:00,1.3513,-0.0009164,2024-08-27 06:00:00,1.3479,0.0002046,-0.0034,-0.25%,12.00%
USDCAD,90m,2024-08-22 21:00:00,1.3613,0.0004905,2024-08-27 06:00:00,1.3479,0.0002581,-0.0134,-0.99%,12.00%
