Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-09-06 02:30:00,143.3200,-0.0063260,2024-09-06 06:30:00,142.4750,-0.0625193,-0.8450,-0.59%,31.00%
USDJPY,60m,2024-09-05 15:00:00,143.9120,0.0690581,2024-09-06 06:00:00,142.4710,-0.0382662,-1.4410,-1.00%,31.00%
USDJPY,90m,2024-09-02 15:00:00,147.0110,0.0646878,2024-09-06 06:00:00,142.4710,0.0019266,-4.5400,-3.09%,31.00%
EURUSD,15m,2024-09-06 06:00:00,1.1121,0.0000288,2024-09-06 06:30:00,1.1119,0.0000036,-0.0002,-0.02%,77.00%
EURUSD,60m,2024-09-05 14:00:00,1.1110,0.0001097,2024-09-06 06:00:00,1.1119,-0.0000046,0.0009,0.08%,77.00%
EURUSD,90m,2024-09-02 19:30:00,1.1075,0.0003311,2024-09-06 06:00:00,1.1119,0.0000303,0.0043,0.39%,77.00%
GBPUSD,15m,2024-09-06 06:00:00,1.3181,0.0000098,2024-09-06 06:30:00,1.3174,-0.0000310,-0.0007,-0.05%,90.00%
GBPUSD,60m,2024-09-05 22:00:00,1.3181,0.0000752,2024-09-06 06:00:00,1.3174,-0.0001210,-0.0007,-0.06%,90.00%
GBPUSD,90m,2024-09-04 16:30:00,1.3150,0.0005653,2024-09-06 06:00:00,1.3174,-0.0000646,0.0024,0.18%,90.00%
AUDUSD,15m,2024-09-06 05:45:00,0.6734,-0.0000123,2024-09-06 06:30:00,0.6721,-0.0000771,-0.0014,-0.20%,68.00%
AUDUSD,60m,2024-09-05 22:00:00,0.6744,0.0001390,2024-09-06 06:00:00,0.6721,-0.0001817,-0.0023,-0.34%,68.00%
AUDUSD,90m,2024-09-06 00:00:00,0.6744,0.0002204,2024-09-06 06:00:00,0.6721,-0.0000572,-0.0023,-0.34%,68.00%
USDCAD,15m,2024-09-06 02:00:00,1.3503,0.0000407,2024-09-06 06:30:00,1.3502,0.0000301,-0.0001,-0.01%,13.00%
USDCAD,60m,2024-09-05 15:00:00,1.3518,0.0001601,2024-09-06 06:00:00,1.3502,-0.0000246,-0.0016,-0.12%,13.00%
USDCAD,90m,2024-09-05 15:00:00,1.3523,0.0000376,2024-09-06 06:00:00,1.3502,-0.0000660,-0.0022,-0.16%,13.00%
