Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-08-27 09:30:00,145.1040,0.0240325,2024-08-27 12:30:00,144.6410,-0.0382038,-0.4630,-0.32%,47.00%
USDJPY,60m,2024-08-27 09:00:00,145.0590,0.0651600,2024-08-27 12:00:00,144.6410,0.0099443,-0.4180,-0.29%,47.00%
USDJPY,90m,2024-08-22 16:30:00,146.3250,0.1571932,2024-08-27 12:00:00,144.6370,0.0674822,-1.6880,-1.15%,47.00%
EURUSD,15m,2024-08-27 12:15:00,1.1172,-0.0000369,2024-08-27 12:30:00,1.1168,-0.0000449,-0.0004,-0.03%,88.00%
EURUSD,60m,2024-08-26 15:00:00,1.1179,-0.0003980,2024-08-27 12:00:00,1.1168,-0.0000031,-0.0011,-0.10%,88.00%
EURUSD,90m,2024-08-26 00:00:00,1.1202,0.0008235,2024-08-27 12:00:00,1.1168,-0.0001323,-0.0034,-0.30%,88.00%
GBPUSD,15m,2024-08-27 10:30:00,1.3242,0.0003688,2024-08-27 12:30:00,1.3219,-0.0001704,-0.0023,-0.17%,93.00%
GBPUSD,60m,2024-08-27 10:00:00,1.3236,0.0003131,2024-08-27 12:00:00,1.3219,0.0002652,-0.0017,-0.13%,93.00%
GBPUSD,90m,2024-08-27 09:00:00,1.3236,-0.0000223,2024-08-27 12:00:00,1.3219,0.0000318,-0.0017,-0.13%,93.00%
AUDUSD,15m,2024-08-27 12:15:00,0.6787,0.0000315,2024-08-27 12:30:00,0.6785,0.0000333,-0.0002,-0.03%,88.00%
AUDUSD,60m,2024-08-27 06:00:00,0.6787,0.0000473,2024-08-27 12:00:00,0.6785,-0.0000015,-0.0003,-0.04%,88.00%
AUDUSD,90m,2024-08-27 06:00:00,0.6787,-0.0000873,2024-08-27 12:00:00,0.6785,-0.0000926,-0.0002,-0.03%,88.00%
USDCAD,15m,2024-08-27 11:15:00,1.3471,-0.0000533,2024-08-27 12:30:00,1.3469,-0.0000124,-0.0002,-0.01%,11.00%
USDCAD,60m,2024-08-26 20:00:00,1.3487,0.0000616,2024-08-27 12:00:00,1.3469,0.0000114,-0.0018,-0.13%,11.00%
USDCAD,90m,2024-08-22 21:00:00,1.3613,0.0004905,2024-08-27 12:00:00,1.3469,0.0001384,-0.0144,-1.06%,11.00%
