Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-09-05 15:30:00,144.1880,0.0857072,2024-09-05 16:45:00,143.4530,0.0236249,-0.7350,-0.51%,37.00%
USDJPY,60m,2024-09-05 15:00:00,143.9120,0.0690580,2024-09-05 16:00:00,143.4530,0.0673505,-0.4590,-0.32%,37.00%
USDJPY,90m,2024-09-02 15:00:00,147.0110,0.0646884,2024-09-05 16:30:00,143.4530,0.0510751,-3.5580,-2.42%,37.00%
EURUSD,15m,2024-09-05 14:30:00,1.1110,-0.0000198,2024-09-05 16:45:00,1.1095,-0.0001594,-0.0015,-0.13%,72.00%
EURUSD,60m,2024-09-05 14:00:00,1.1110,0.0001097,2024-09-05 16:00:00,1.1095,-0.0000651,-0.0015,-0.13%,72.00%
EURUSD,90m,2024-09-05 12:00:00,1.1117,0.0003272,2024-09-05 16:30:00,1.1095,0.0000505,-0.0022,-0.20%,72.00%
GBPUSD,15m,2024-09-05 14:15:00,1.3176,0.0000159,2024-09-05 16:45:00,1.3164,-0.0001524,-0.0012,-0.09%,90.00%
GBPUSD,60m,2024-09-05 14:00:00,1.3175,0.0001206,2024-09-05 16:00:00,1.3164,0.0000121,-0.0011,-0.09%,90.00%
GBPUSD,90m,2024-09-05 12:00:00,1.3179,0.0003359,2024-09-05 16:30:00,1.3164,0.0001229,-0.0015,-0.11%,90.00%
AUDUSD,15m,2024-09-05 14:45:00,0.6741,0.0001153,2024-09-05 16:45:00,0.6727,-0.0001315,-0.0014,-0.20%,68.00%
AUDUSD,60m,2024-09-05 14:00:00,0.6741,0.0001429,2024-09-05 16:00:00,0.6727,0.0000333,-0.0014,-0.20%,68.00%
AUDUSD,90m,2024-09-05 13:30:00,0.6741,0.0002947,2024-09-05 16:30:00,0.6727,0.0001443,-0.0014,-0.20%,68.00%
USDCAD,15m,2024-09-05 16:15:00,1.3523,0.0000862,2024-09-05 16:45:00,1.3516,0.0000712,-0.0007,-0.05%,15.00%
USDCAD,60m,2024-09-04 18:00:00,1.3523,-0.0004684,2024-09-05 16:00:00,1.3517,0.0001823,-0.0007,-0.05%,15.00%
USDCAD,90m,2024-09-04 12:00:00,1.3558,-0.0000525,2024-09-05 16:30:00,1.3517,0.0000793,-0.0041,-0.30%,15.00%
