Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-09-02 14:15:00,147.1210,0.0067688,2024-09-03 00:15:00,146.9120,-0.0086178,-0.2090,-0.14%,52.00%
USDJPY,60m,2024-09-02 00:00:00,146.3990,0.0801260,2024-09-03 00:00:00,146.9120,-0.0319987,0.5130,0.35%,52.00%
USDJPY,90m,2024-08-29 13:30:00,145.3630,0.0557052,2024-09-03 00:00:00,146.9120,-0.0028616,1.5490,1.07%,52.00%
EURUSD,15m,2024-09-02 20:00:00,1.1075,0.0000355,2024-09-03 00:15:00,1.1068,-0.0000385,-0.0007,-0.07%,55.00%
EURUSD,60m,2024-09-02 20:00:00,1.1075,0.0001785,2024-09-03 00:00:00,1.1068,0.0001220,-0.0007,-0.07%,55.00%
EURUSD,90m,2024-08-29 04:30:00,1.1140,0.0001981,2024-09-03 00:00:00,1.1068,0.0002787,-0.0072,-0.64%,55.00%
GBPUSD,15m,2024-09-02 20:00:00,1.3147,0.0000002,2024-09-03 00:15:00,1.3139,-0.0000734,-0.0008,-0.06%,90.00%
GBPUSD,60m,2024-09-02 15:00:00,1.3153,0.0003663,2024-09-03 00:00:00,1.3139,0.0001736,-0.0014,-0.11%,90.00%
GBPUSD,90m,2024-09-02 15:00:00,1.3147,0.0003230,2024-09-03 00:00:00,1.3139,0.0003015,-0.0008,-0.06%,90.00%
AUDUSD,15m,2024-09-02 19:15:00,0.6796,0.0000464,2024-09-03 00:15:00,0.6787,-0.0000984,-0.0009,-0.14%,87.00%
AUDUSD,60m,2024-09-02 18:00:00,0.6795,0.0003012,2024-09-03 00:00:00,0.6787,0.0001829,-0.0009,-0.13%,87.00%
AUDUSD,90m,2024-09-02 18:00:00,0.6796,0.0003049,2024-09-03 00:00:00,0.6787,0.0002553,-0.0009,-0.14%,87.00%
USDCAD,15m,2024-09-02 18:15:00,1.3492,-0.0000778,2024-09-03 00:15:00,1.3501,0.0000820,0.0009,0.06%,9.00%
USDCAD,60m,2024-09-02 14:00:00,1.3501,-0.0000174,2024-09-03 00:00:00,1.3501,-0.0000376,0.0000,0.00%,9.00%
USDCAD,90m,2024-08-30 16:30:00,1.3502,0.0001433,2024-09-03 00:00:00,1.3501,-0.0000472,-0.0001,-0.01%,9.00%
