Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-09-06 13:15:00,143.2060,0.0616908,2024-09-06 13:30:00,142.3680,0.0055967,-0.8380,-0.59%,38.00%
USDJPY,60m,2024-09-06 12:00:00,143.0580,0.0201136,2024-09-06 13:00:00,142.3680,-0.0040170,-0.6900,-0.48%,38.00%
USDJPY,90m,2024-09-02 15:00:00,147.0110,0.0646878,2024-09-06 13:30:00,142.3680,0.0122466,-4.6430,-3.16%,38.00%
EURUSD,15m,2024-09-06 12:30:00,1.1111,-0.0000748,2024-09-06 13:30:00,1.1143,0.0001870,0.0032,0.29%,76.00%
EURUSD,60m,2024-09-06 07:00:00,1.1123,0.0000145,2024-09-06 13:00:00,1.1143,0.0000013,0.0020,0.18%,76.00%
EURUSD,90m,2024-09-02 19:30:00,1.1075,0.0003311,2024-09-06 13:30:00,1.1143,0.0000258,0.0068,0.61%,76.00%
GBPUSD,15m,2024-09-06 12:45:00,1.3179,0.0000667,2024-09-06 13:30:00,1.3228,0.0004294,0.0050,0.38%,90.00%
GBPUSD,60m,2024-09-06 07:00:00,1.3189,-0.0000350,2024-09-06 13:00:00,1.3228,0.0001554,0.0039,0.30%,90.00%
GBPUSD,90m,2024-09-06 06:00:00,1.3184,-0.0000014,2024-09-06 13:30:00,1.3228,0.0001795,0.0044,0.34%,90.00%
AUDUSD,15m,2024-09-06 10:45:00,0.6742,0.0000971,2024-09-06 13:30:00,0.6766,0.0001366,0.0024,0.35%,68.00%
AUDUSD,60m,2024-09-05 22:00:00,0.6744,0.0001390,2024-09-06 13:00:00,0.6766,0.0001513,0.0022,0.33%,68.00%
AUDUSD,90m,2024-09-06 00:00:00,0.6744,0.0002204,2024-09-06 13:30:00,0.6766,0.0001671,0.0022,0.32%,68.00%
USDCAD,15m,2024-09-06 13:00:00,1.3496,-0.0000004,2024-09-06 13:30:00,1.3479,-0.0001145,-0.0016,-0.12%,13.00%
USDCAD,60m,2024-09-06 09:00:00,1.3502,0.0000066,2024-09-06 13:00:00,1.3479,-0.0000768,-0.0022,-0.17%,13.00%
USDCAD,90m,2024-09-05 15:00:00,1.3523,0.0000376,2024-09-06 13:30:00,1.3481,-0.0001450,-0.0042,-0.31%,13.00%
