Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-09-02 14:15:00,147.1210,0.0067688,2024-09-03 01:00:00,146.7510,-0.0237632,-0.3700,-0.25%,52.00%
USDJPY,60m,2024-09-02 12:00:00,146.9860,0.0477655,2024-09-03 01:00:00,146.7510,-0.0530893,-0.2350,-0.16%,52.00%
USDJPY,90m,2024-08-29 13:30:00,145.3630,0.0557052,2024-09-03 00:00:00,146.7510,-0.0131359,1.3880,0.95%,52.00%
EURUSD,15m,2024-09-02 20:00:00,1.1075,0.0000355,2024-09-03 01:00:00,1.1071,-0.0000375,-0.0005,-0.04%,55.00%
EURUSD,60m,2024-09-02 10:00:00,1.1073,0.0003558,2024-09-03 01:00:00,1.1071,0.0001051,-0.0002,-0.02%,55.00%
EURUSD,90m,2024-08-29 04:30:00,1.1140,0.0001981,2024-09-03 00:00:00,1.1071,0.0002943,-0.0069,-0.62%,55.00%
GBPUSD,15m,2024-09-02 20:00:00,1.3147,0.0000002,2024-09-03 01:00:00,1.3141,-0.0000775,-0.0006,-0.04%,90.00%
GBPUSD,60m,2024-09-02 15:00:00,1.3153,0.0003663,2024-09-03 01:00:00,1.3141,0.0001408,-0.0012,-0.09%,90.00%
GBPUSD,90m,2024-08-30 07:30:00,1.3192,0.0001862,2024-09-03 00:00:00,1.3141,0.0003147,-0.0051,-0.38%,90.00%
AUDUSD,15m,2024-09-02 19:15:00,0.6796,0.0000464,2024-09-03 01:00:00,0.6788,-0.0001256,-0.0008,-0.12%,87.00%
AUDUSD,60m,2024-09-02 18:00:00,0.6795,0.0003012,2024-09-03 01:00:00,0.6788,0.0001313,-0.0007,-0.11%,87.00%
AUDUSD,90m,2024-09-02 18:00:00,0.6796,0.0003049,2024-09-03 00:00:00,0.6788,0.0002635,-0.0008,-0.12%,87.00%
USDCAD,15m,2024-09-02 18:15:00,1.3492,-0.0000778,2024-09-03 01:00:00,1.3498,0.0000860,0.0006,0.04%,9.00%
USDCAD,60m,2024-09-02 14:00:00,1.3501,-0.0000174,2024-09-03 01:00:00,1.3498,-0.0000291,-0.0003,-0.02%,9.00%
USDCAD,90m,2024-08-30 16:30:00,1.3502,0.0001433,2024-09-03 00:00:00,1.3498,-0.0000663,-0.0004,-0.03%,9.00%
