Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-09-04 01:00:00,145.5300,-0.0272383,2024-09-04 02:15:00,145.2040,-0.0192945,-0.3260,-0.22%,43.00%
USDJPY,60m,2024-09-03 18:00:00,145.8960,-0.0491414,2024-09-04 02:00:00,145.2040,-0.0606206,-0.6920,-0.47%,43.00%
USDJPY,90m,2024-09-02 15:00:00,147.0110,0.0646880,2024-09-04 01:30:00,145.2040,-0.1257740,-1.8070,-1.23%,43.00%
EURUSD,15m,2024-09-03 20:45:00,1.1045,0.0001114,2024-09-04 02:15:00,1.1053,0.0000822,0.0009,0.08%,45.00%
EURUSD,60m,2024-09-03 14:00:00,1.1066,-0.0000780,2024-09-04 02:00:00,1.1053,0.0001356,-0.0012,-0.11%,45.00%
EURUSD,90m,2024-09-02 19:30:00,1.1075,0.0003310,2024-09-04 01:30:00,1.1053,0.0000728,-0.0022,-0.20%,45.00%
GBPUSD,15m,2024-09-04 00:30:00,1.3114,0.0002403,2024-09-04 02:15:00,1.3104,-0.0000218,-0.0010,-0.08%,87.00%
GBPUSD,60m,2024-09-04 00:00:00,1.3114,0.0000315,2024-09-04 02:00:00,1.3104,0.0000271,-0.0010,-0.08%,87.00%
GBPUSD,90m,2024-09-03 21:00:00,1.3112,-0.0001065,2024-09-04 01:30:00,1.3104,-0.0000328,-0.0009,-0.07%,87.00%
AUDUSD,15m,2024-09-04 02:00:00,0.6695,-0.0001588,2024-09-04 02:15:00,0.6693,-0.0001700,-0.0002,-0.02%,66.00%
AUDUSD,60m,2024-09-02 18:00:00,0.6795,0.0003012,2024-09-04 02:00:00,0.6693,-0.0002035,-0.0102,-1.50%,66.00%
AUDUSD,90m,2024-09-02 18:00:00,0.6796,0.0003049,2024-09-04 01:30:00,0.6693,-0.0003825,-0.0103,-1.51%,66.00%
USDCAD,15m,2024-09-03 20:30:00,1.3553,-0.0000703,2024-09-04 02:15:00,1.3553,0.0000401,0.0000,0.00%,19.00%
USDCAD,60m,2024-09-03 18:00:00,1.3554,0.0002081,2024-09-04 02:00:00,1.3553,-0.0000623,-0.0001,-0.01%,19.00%
USDCAD,90m,2024-08-30 16:30:00,1.3502,0.0001433,2024-09-04 01:30:00,1.3553,0.0001068,0.0051,0.38%,19.00%
