Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-09-06 09:00:00,142.7050,0.0207116,2024-09-06 12:30:00,143.0650,0.0626038,0.3600,0.25%,34.00%
USDJPY,60m,2024-09-05 15:00:00,143.9120,0.0690581,2024-09-06 12:00:00,143.0650,0.0205606,-0.8470,-0.59%,34.00%
USDJPY,90m,2024-09-02 15:00:00,147.0110,0.0646878,2024-09-06 12:00:00,143.0640,0.0326036,-3.9470,-2.68%,34.00%
EURUSD,15m,2024-09-06 10:45:00,1.1116,-0.0001004,2024-09-06 12:30:00,1.1109,-0.0000905,-0.0007,-0.07%,77.00%
EURUSD,60m,2024-09-06 07:00:00,1.1123,0.0000145,2024-09-06 12:00:00,1.1109,-0.0001998,-0.0015,-0.13%,77.00%
EURUSD,90m,2024-09-02 19:30:00,1.1075,0.0003311,2024-09-06 12:00:00,1.1109,-0.0001769,0.0033,0.30%,77.00%
GBPUSD,15m,2024-09-06 12:15:00,1.3176,0.0000271,2024-09-06 12:30:00,1.3171,0.0000147,-0.0005,-0.03%,90.00%
GBPUSD,60m,2024-09-06 07:00:00,1.3189,-0.0000350,2024-09-06 12:00:00,1.3171,-0.0002359,-0.0018,-0.14%,90.00%
GBPUSD,90m,2024-09-06 06:00:00,1.3184,-0.0000014,2024-09-06 12:00:00,1.3171,-0.0002288,-0.0013,-0.10%,90.00%
AUDUSD,15m,2024-09-06 10:45:00,0.6742,0.0000971,2024-09-06 12:30:00,0.6735,-0.0000189,-0.0007,-0.11%,68.00%
AUDUSD,60m,2024-09-06 10:00:00,0.6742,-0.0000163,2024-09-06 12:00:00,0.6735,-0.0000400,-0.0007,-0.11%,68.00%
AUDUSD,90m,2024-09-06 00:00:00,0.6744,0.0002204,2024-09-06 12:00:00,0.6735,-0.0000108,-0.0009,-0.14%,68.00%
USDCAD,15m,2024-09-06 09:30:00,1.3504,0.0001264,2024-09-06 12:30:00,1.3493,-0.0000253,-0.0011,-0.08%,13.00%
USDCAD,60m,2024-09-06 09:00:00,1.3502,0.0000066,2024-09-06 12:00:00,1.3493,0.0000060,-0.0008,-0.06%,13.00%
USDCAD,90m,2024-09-05 15:00:00,1.3523,0.0000376,2024-09-06 12:00:00,1.3493,-0.0000454,-0.0030,-0.22%,13.00%
