Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-09-03 18:45:00,145.8960,0.0361262,2024-09-03 21:30:00,145.5620,-0.0158061,-0.3340,-0.23%,43.00%
USDJPY,60m,2024-09-03 18:00:00,145.8960,-0.0491414,2024-09-03 21:00:00,145.5620,-0.0355024,-0.3340,-0.23%,43.00%
USDJPY,90m,2024-09-02 15:00:00,147.0110,0.0646880,2024-09-03 21:00:00,145.5620,-0.1180618,-1.4490,-0.99%,43.00%
EURUSD,15m,2024-09-03 20:45:00,1.1045,0.0001114,2024-09-03 21:30:00,1.1046,0.0001194,0.0001,0.01%,45.00%
EURUSD,60m,2024-09-03 14:00:00,1.1066,-0.0000780,2024-09-03 21:00:00,1.1046,-0.0000333,-0.0020,-0.18%,45.00%
EURUSD,90m,2024-09-02 19:30:00,1.1075,0.0003310,2024-09-03 21:00:00,1.1046,-0.0000699,-0.0029,-0.27%,45.00%
GBPUSD,15m,2024-09-03 18:15:00,1.3099,-0.0000372,2024-09-03 21:30:00,1.3113,0.0002528,0.0014,0.11%,87.00%
GBPUSD,60m,2024-09-03 13:00:00,1.3130,-0.0000573,2024-09-03 21:00:00,1.3113,-0.0000482,-0.0017,-0.13%,87.00%
GBPUSD,90m,2024-09-02 19:30:00,1.3148,0.0003609,2024-09-03 21:00:00,1.3113,-0.0001032,-0.0035,-0.26%,87.00%
AUDUSD,15m,2024-09-03 20:15:00,0.6719,0.0000926,2024-09-03 21:30:00,0.6712,0.0000352,-0.0007,-0.10%,67.00%
AUDUSD,60m,2024-09-02 18:00:00,0.6795,0.0003012,2024-09-03 21:00:00,0.6712,-0.0001433,-0.0084,-1.23%,67.00%
AUDUSD,90m,2024-09-02 18:00:00,0.6796,0.0003049,2024-09-03 21:00:00,0.6712,-0.0003869,-0.0085,-1.25%,67.00%
USDCAD,15m,2024-09-03 20:30:00,1.3553,-0.0000703,2024-09-03 21:30:00,1.3549,-0.0000388,-0.0003,-0.02%,19.00%
USDCAD,60m,2024-09-03 05:00:00,1.3527,0.0003056,2024-09-03 21:00:00,1.3549,0.0000436,0.0023,0.17%,19.00%
USDCAD,90m,2024-08-30 16:30:00,1.3502,0.0001433,2024-09-03 21:00:00,1.3549,0.0002403,0.0047,0.35%,19.00%
