Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-09-04 16:45:00,144.3070,-0.0401775,2024-09-04 18:00:00,144.0220,-0.0216566,-0.2850,-0.20%,36.00%
USDJPY,60m,2024-09-04 09:00:00,145.2060,-0.0089493,2024-09-04 18:00:00,144.0220,-0.0843111,-1.1840,-0.82%,36.00%
USDJPY,90m,2024-09-02 15:00:00,147.0110,0.0646880,2024-09-04 18:00:00,144.0220,-0.1236552,-2.9890,-2.03%,36.00%
EURUSD,15m,2024-09-04 17:15:00,1.1089,0.0001713,2024-09-04 17:45:00,1.1089,0.0000953,0.0000,0.00%,61.00%
EURUSD,60m,2024-09-04 15:00:00,1.1094,0.0002977,2024-09-04 17:00:00,1.1089,0.0004004,-0.0005,-0.04%,61.00%
EURUSD,90m,2024-09-02 19:30:00,1.1075,0.0003310,2024-09-04 16:30:00,1.1089,0.0004370,0.0014,0.12%,61.00%
GBPUSD,15m,2024-09-04 17:15:00,1.3151,-0.0000124,2024-09-04 17:45:00,1.3150,-0.0000580,-0.0001,-0.01%,90.00%
GBPUSD,60m,2024-09-04 15:00:00,1.3161,0.0005051,2024-09-04 17:00:00,1.3150,0.0004890,-0.0011,-0.08%,90.00%
GBPUSD,90m,2024-09-04 09:00:00,1.3123,0.0002407,2024-09-04 16:30:00,1.3150,0.0005653,0.0027,0.21%,90.00%
AUDUSD,15m,2024-09-04 17:45:00,0.6727,-0.0001592,2024-09-04 18:00:00,0.6726,-0.0001471,-0.0001,-0.02%,69.00%
AUDUSD,60m,2024-09-04 15:00:00,0.6738,0.0005499,2024-09-04 18:00:00,0.6726,0.0003715,-0.0012,-0.18%,69.00%
AUDUSD,90m,2024-09-04 13:30:00,0.6733,0.0004000,2024-09-04 18:00:00,0.6726,0.0004599,-0.0007,-0.11%,69.00%
USDCAD,15m,2024-09-04 16:15:00,1.3522,-0.0003615,2024-09-04 18:00:00,1.3512,-0.0000654,-0.0010,-0.07%,15.00%
USDCAD,60m,2024-09-04 09:00:00,1.3563,-0.0000608,2024-09-04 18:00:00,1.3511,-0.0005450,-0.0051,-0.38%,15.00%
USDCAD,90m,2024-09-04 12:00:00,1.3558,-0.0000525,2024-09-04 18:00:00,1.3511,-0.0005950,-0.0047,-0.34%,15.00%
