Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-08-28 07:15:00,144.5530,0.0024351,2024-08-28 08:30:00,144.3610,-0.0218308,-0.1920,-0.13%,51.00%
USDJPY,60m,2024-08-27 09:00:00,145.0590,0.0651600,2024-08-28 08:00:00,144.3650,0.0513852,-0.6940,-0.48%,51.00%
USDJPY,90m,2024-08-27 07:30:00,144.9970,0.1126900,2024-08-28 07:30:00,144.3650,0.0397485,-0.6320,-0.44%,51.00%
EURUSD,15m,2024-08-28 08:15:00,1.1159,0.0000611,2024-08-28 08:30:00,1.1153,0.0000749,-0.0006,-0.06%,83.00%
EURUSD,60m,2024-08-27 19:00:00,1.1189,0.0002011,2024-08-28 08:00:00,1.1153,-0.0003844,-0.0036,-0.32%,83.00%
EURUSD,90m,2024-08-27 18:00:00,1.1189,0.0000377,2024-08-28 07:30:00,1.1153,-0.0003594,-0.0036,-0.32%,83.00%
GBPUSD,15m,2024-08-28 05:00:00,1.3249,-0.0000953,2024-08-28 08:30:00,1.3239,0.0001047,-0.0010,-0.07%,93.00%
GBPUSD,60m,2024-08-27 20:00:00,1.3262,0.0004395,2024-08-28 08:00:00,1.3239,-0.0004280,-0.0023,-0.17%,93.00%
GBPUSD,90m,2024-08-27 19:30:00,1.3262,0.0004059,2024-08-28 07:30:00,1.3239,-0.0003164,-0.0023,-0.17%,93.00%
AUDUSD,15m,2024-08-28 08:15:00,0.6796,-0.0000031,2024-08-28 08:30:00,0.6793,-0.0000015,-0.0003,-0.04%,87.00%
AUDUSD,60m,2024-08-28 02:00:00,0.6802,0.0000931,2024-08-28 08:00:00,0.6793,-0.0000366,-0.0008,-0.12%,87.00%
AUDUSD,90m,2024-08-28 01:30:00,0.6802,0.0000994,2024-08-28 07:30:00,0.6793,-0.0000242,-0.0008,-0.12%,87.00%
USDCAD,15m,2024-08-28 07:00:00,1.3467,0.0001890,2024-08-28 08:30:00,1.3456,-0.0000541,-0.0010,-0.08%,11.00%
USDCAD,60m,2024-08-27 12:00:00,1.3478,0.0000675,2024-08-28 08:00:00,1.3456,0.0002914,-0.0021,-0.16%,11.00%
USDCAD,90m,2024-08-27 12:00:00,1.3473,0.0001652,2024-08-28 07:30:00,1.3456,0.0003076,-0.0017,-0.13%,11.00%
