Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-09-06 19:00:00,142.4270,0.0013023,2024-09-06 20:15:00,142.4180,0.0156344,-0.0090,-0.01%,35.00%
USDJPY,60m,2024-09-06 14:00:00,143.5220,0.0796971,2024-09-06 20:00:00,142.4180,-0.0162951,-1.1040,-0.77%,35.00%
USDJPY,90m,2024-09-06 13:30:00,143.5220,0.0858926,2024-09-06 19:30:00,142.4180,-0.0105430,-1.1040,-0.77%,35.00%
EURUSD,15m,2024-09-06 19:45:00,1.1089,0.0001012,2024-09-06 20:15:00,1.1091,0.0001355,0.0002,0.02%,73.00%
EURUSD,60m,2024-09-06 13:00:00,1.1125,-0.0001174,2024-09-06 20:00:00,1.1091,-0.0003892,-0.0033,-0.30%,73.00%
EURUSD,90m,2024-09-06 06:00:00,1.1121,0.0000461,2024-09-06 19:30:00,1.1091,-0.0004548,-0.0030,-0.27%,73.00%
GBPUSD,15m,2024-09-06 19:45:00,1.3136,0.0001335,2024-09-06 20:15:00,1.3135,0.0001874,-0.0001,-0.01%,89.00%
GBPUSD,60m,2024-09-06 13:00:00,1.3211,0.0000461,2024-09-06 20:00:00,1.3135,-0.0006242,-0.0076,-0.58%,89.00%
GBPUSD,90m,2024-09-06 12:00:00,1.3186,-0.0001334,2024-09-06 19:30:00,1.3135,-0.0007055,-0.0051,-0.39%,89.00%
AUDUSD,15m,2024-09-06 19:15:00,0.6676,0.0000810,2024-09-06 20:15:00,0.6676,0.0001961,0.0000,0.00%,50.00%
AUDUSD,60m,2024-09-06 13:00:00,0.6752,0.0000609,2024-09-06 20:00:00,0.6676,-0.0007314,-0.0076,-1.13%,50.00%
AUDUSD,90m,2024-09-06 00:00:00,0.6744,0.0002204,2024-09-06 19:30:00,0.6676,-0.0007603,-0.0068,-1.01%,50.00%
USDCAD,15m,2024-09-06 19:30:00,1.3563,-0.0001760,2024-09-06 20:15:00,1.3556,-0.0002732,-0.0007,-0.05%,18.00%
USDCAD,60m,2024-09-06 17:00:00,1.3569,0.0008509,2024-09-06 20:00:00,1.3558,0.0007589,-0.0010,-0.08%,18.00%
USDCAD,90m,2024-09-06 16:30:00,1.3569,0.0007182,2024-09-06 19:30:00,1.3558,0.0008307,-0.0010,-0.08%,18.00%
