Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-09-04 13:15:00,145.1340,0.0060012,2024-09-04 15:00:00,144.3780,-0.0480117,-0.7560,-0.52%,40.00%
USDJPY,60m,2024-09-04 09:00:00,145.2060,-0.0089493,2024-09-04 15:00:00,144.3780,-0.0314585,-0.8280,-0.57%,40.00%
USDJPY,90m,2024-09-02 15:00:00,147.0110,0.0646880,2024-09-04 15:00:00,144.3780,-0.0770797,-2.6330,-1.79%,40.00%
EURUSD,15m,2024-09-04 14:15:00,1.1058,0.0000274,2024-09-04 15:00:00,1.1073,0.0001678,0.0015,0.13%,49.00%
EURUSD,60m,2024-09-04 06:00:00,1.1061,0.0002457,2024-09-04 15:00:00,1.1073,0.0001644,0.0012,0.11%,49.00%
EURUSD,90m,2024-09-02 19:30:00,1.1075,0.0003310,2024-09-04 15:00:00,1.1073,0.0002510,-0.0002,-0.02%,49.00%
GBPUSD,15m,2024-09-04 12:45:00,1.3120,-0.0000445,2024-09-04 15:00:00,1.3148,0.0002858,0.0028,0.21%,87.00%
GBPUSD,60m,2024-09-03 21:00:00,1.3116,-0.0000284,2024-09-04 15:00:00,1.3148,0.0004201,0.0032,0.24%,87.00%
GBPUSD,90m,2024-09-04 09:00:00,1.3123,0.0002407,2024-09-04 15:00:00,1.3148,0.0004796,0.0025,0.19%,87.00%
AUDUSD,15m,2024-09-04 12:15:00,0.6722,0.0001015,2024-09-04 15:00:00,0.6737,0.0001569,0.0015,0.23%,60.00%
AUDUSD,60m,2024-09-02 18:00:00,0.6795,0.0003012,2024-09-04 15:00:00,0.6737,0.0005458,-0.0058,-0.86%,60.00%
AUDUSD,90m,2024-09-02 18:00:00,0.6796,0.0003049,2024-09-04 15:00:00,0.6737,0.0005133,-0.0059,-0.87%,60.00%
USDCAD,15m,2024-09-04 13:00:00,1.3558,-0.0000210,2024-09-04 15:00:00,1.3521,-0.0003694,-0.0037,-0.28%,20.00%
USDCAD,60m,2024-09-04 09:00:00,1.3563,-0.0000608,2024-09-04 15:00:00,1.3521,-0.0003530,-0.0042,-0.31%,20.00%
USDCAD,90m,2024-09-04 12:00:00,1.3558,-0.0000525,2024-09-04 15:00:00,1.3520,-0.0003949,-0.0038,-0.28%,20.00%
