Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-08-27 20:00:00,144.0590,0.0080679,2024-08-28 01:15:00,144.1010,0.0337516,0.0420,0.03%,46.00%
USDJPY,60m,2024-08-27 09:00:00,145.0590,0.0651600,2024-08-28 01:00:00,144.1000,-0.0559174,-0.9590,-0.66%,46.00%
USDJPY,90m,2024-08-27 07:30:00,144.9970,0.1126900,2024-08-28 00:00:00,144.1000,-0.0535192,-0.8970,-0.62%,46.00%
EURUSD,15m,2024-08-27 21:30:00,1.1188,0.0000049,2024-08-28 01:15:00,1.1181,-0.0001614,-0.0008,-0.07%,89.00%
EURUSD,60m,2024-08-27 19:00:00,1.1189,0.0002011,2024-08-28 01:00:00,1.1181,0.0001544,-0.0009,-0.08%,89.00%
EURUSD,90m,2024-08-26 00:00:00,1.1202,0.0008235,2024-08-28 00:00:00,1.1181,0.0001270,-0.0021,-0.19%,89.00%
GBPUSD,15m,2024-08-27 21:00:00,1.3263,0.0000725,2024-08-28 01:15:00,1.3258,-0.0001679,-0.0006,-0.04%,93.00%
GBPUSD,60m,2024-08-27 10:00:00,1.3236,0.0003131,2024-08-28 01:00:00,1.3258,0.0002747,0.0022,0.16%,93.00%
GBPUSD,90m,2024-08-26 16:30:00,1.3199,-0.0004903,2024-08-28 00:00:00,1.3258,0.0003739,0.0059,0.44%,93.00%
AUDUSD,15m,2024-08-27 20:45:00,0.6795,0.0000644,2024-08-28 01:15:00,0.6793,-0.0000544,-0.0003,-0.04%,88.00%
AUDUSD,60m,2024-08-27 20:00:00,0.6795,0.0001228,2024-08-28 01:00:00,0.6793,0.0000903,-0.0003,-0.04%,88.00%
AUDUSD,90m,2024-08-23 19:30:00,0.6797,0.0009689,2024-08-28 00:00:00,0.6793,0.0000520,-0.0004,-0.07%,88.00%
USDCAD,15m,2024-08-28 00:45:00,1.3447,0.0000611,2024-08-28 01:15:00,1.3444,0.0000484,-0.0004,-0.03%,11.00%
USDCAD,60m,2024-08-27 12:00:00,1.3478,0.0000675,2024-08-28 01:00:00,1.3444,-0.0000918,-0.0034,-0.25%,11.00%
USDCAD,90m,2024-08-27 12:00:00,1.3473,0.0001652,2024-08-28 00:00:00,1.3444,-0.0000368,-0.0029,-0.22%,11.00%
