Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-08-27 18:45:00,144.1490,0.0020884,2024-08-27 20:00:00,144.0480,0.0073658,-0.1010,-0.07%,47.00%
USDJPY,60m,2024-08-27 09:00:00,145.0590,0.0651600,2024-08-27 20:00:00,144.0480,-0.0794332,-1.0110,-0.70%,47.00%
USDJPY,90m,2024-08-27 07:30:00,144.9970,0.1126900,2024-08-27 19:30:00,144.0480,-0.0546564,-0.9490,-0.65%,47.00%
EURUSD,15m,2024-08-27 19:15:00,1.1189,0.0002476,2024-08-27 20:00:00,1.1187,0.0001690,-0.0003,-0.02%,88.00%
EURUSD,60m,2024-08-27 14:00:00,1.1172,-0.0000165,2024-08-27 20:00:00,1.1187,0.0002348,0.0015,0.13%,88.00%
EURUSD,90m,2024-08-26 00:00:00,1.1202,0.0008235,2024-08-27 19:30:00,1.1187,0.0001099,-0.0015,-0.13%,88.00%
GBPUSD,15m,2024-08-27 17:00:00,1.3235,0.0000394,2024-08-27 20:00:00,1.3257,0.0001543,0.0022,0.17%,93.00%
GBPUSD,60m,2024-08-27 10:00:00,1.3236,0.0003131,2024-08-27 20:00:00,1.3257,0.0004047,0.0021,0.16%,93.00%
GBPUSD,90m,2024-08-26 16:30:00,1.3199,-0.0004903,2024-08-27 19:30:00,1.3257,0.0003711,0.0058,0.44%,93.00%
AUDUSD,15m,2024-08-27 19:15:00,0.6794,0.0001691,2024-08-27 20:00:00,0.6790,0.0001011,-0.0005,-0.07%,88.00%
AUDUSD,60m,2024-08-27 12:00:00,0.6784,-0.0000056,2024-08-27 20:00:00,0.6790,0.0000869,0.0005,0.08%,88.00%
AUDUSD,90m,2024-08-23 19:30:00,0.6797,0.0009689,2024-08-27 19:30:00,0.6790,-0.0000106,-0.0007,-0.11%,88.00%
USDCAD,15m,2024-08-27 17:30:00,1.3463,0.0000292,2024-08-27 20:00:00,1.3453,-0.0000385,-0.0010,-0.08%,11.00%
USDCAD,60m,2024-08-27 12:00:00,1.3478,0.0000675,2024-08-27 20:00:00,1.3453,-0.0000882,-0.0025,-0.18%,11.00%
USDCAD,90m,2024-08-27 12:00:00,1.3473,0.0001652,2024-08-27 19:30:00,1.3453,0.0000546,-0.0020,-0.15%,11.00%
