Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-09-04 16:45:00,144.3070,-0.0401775,2024-09-04 20:30:00,143.9160,0.0110943,-0.3910,-0.27%,34.00%
USDJPY,60m,2024-09-04 09:00:00,145.2060,-0.0089493,2024-09-04 20:00:00,143.9140,-0.0820770,-1.2920,-0.89%,34.00%
USDJPY,90m,2024-09-02 15:00:00,147.0110,0.0646880,2024-09-04 19:30:00,143.9140,-0.1263332,-3.0970,-2.11%,34.00%
EURUSD,15m,2024-09-04 18:30:00,1.1079,-0.0000911,2024-09-04 20:30:00,1.1083,-0.0000533,0.0004,0.03%,62.00%
EURUSD,60m,2024-09-04 15:00:00,1.1094,0.0002977,2024-09-04 20:00:00,1.1083,0.0002461,-0.0011,-0.10%,62.00%
EURUSD,90m,2024-09-02 19:30:00,1.1075,0.0003310,2024-09-04 19:30:00,1.1083,0.0004082,0.0007,0.07%,62.00%
GBPUSD,15m,2024-09-04 18:30:00,1.3141,-0.0001912,2024-09-04 20:30:00,1.3145,-0.0000570,0.0004,0.03%,90.00%
GBPUSD,60m,2024-09-04 15:00:00,1.3161,0.0005051,2024-09-04 20:00:00,1.3145,0.0002749,-0.0016,-0.12%,90.00%
GBPUSD,90m,2024-09-04 16:30:00,1.3150,0.0005653,2024-09-04 19:30:00,1.3145,0.0004877,-0.0005,-0.04%,90.00%
AUDUSD,15m,2024-09-04 20:15:00,0.6724,-0.0000556,2024-09-04 20:30:00,0.6720,-0.0000340,-0.0004,-0.06%,68.00%
AUDUSD,60m,2024-09-04 15:00:00,0.6738,0.0005499,2024-09-04 20:00:00,0.6720,0.0001851,-0.0017,-0.25%,68.00%
AUDUSD,90m,2024-09-04 13:30:00,0.6733,0.0004000,2024-09-04 19:30:00,0.6720,0.0003720,-0.0013,-0.19%,68.00%
USDCAD,15m,2024-09-04 19:45:00,1.3519,0.0001188,2024-09-04 20:30:00,1.3515,0.0000968,-0.0004,-0.03%,15.00%
USDCAD,60m,2024-09-04 09:00:00,1.3563,-0.0000608,2024-09-04 20:00:00,1.3515,-0.0004129,-0.0048,-0.35%,15.00%
USDCAD,90m,2024-09-04 12:00:00,1.3558,-0.0000525,2024-09-04 19:30:00,1.3515,-0.0005721,-0.0043,-0.32%,15.00%
