Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-09-04 16:45:00,144.3070,-0.0401775,2024-09-05 01:45:00,143.7570,0.0417908,-0.5500,-0.38%,32.00%
USDJPY,60m,2024-09-04 09:00:00,145.2060,-0.0089493,2024-09-05 01:00:00,143.7570,-0.0462574,-1.4490,-1.00%,32.00%
USDJPY,90m,2024-09-02 15:00:00,147.0110,0.0646884,2024-09-05 01:30:00,143.7570,-0.0961067,-3.2540,-2.21%,32.00%
EURUSD,15m,2024-09-04 23:00:00,1.1088,-0.0000033,2024-09-05 01:45:00,1.1083,-0.0000909,-0.0005,-0.04%,63.00%
EURUSD,60m,2024-09-04 15:00:00,1.1094,0.0002977,2024-09-05 01:00:00,1.1083,0.0000923,-0.0011,-0.10%,63.00%
EURUSD,90m,2024-09-02 19:30:00,1.1075,0.0003310,2024-09-05 01:30:00,1.1083,0.0002823,0.0007,0.07%,63.00%
GBPUSD,15m,2024-09-04 22:00:00,1.3150,0.0000143,2024-09-05 01:45:00,1.3145,-0.0000784,-0.0005,-0.04%,89.00%
GBPUSD,60m,2024-09-04 15:00:00,1.3161,0.0005051,2024-09-05 01:00:00,1.3145,0.0000899,-0.0017,-0.13%,89.00%
GBPUSD,90m,2024-09-04 16:30:00,1.3150,0.0005653,2024-09-05 01:30:00,1.3145,0.0003185,-0.0006,-0.04%,89.00%
AUDUSD,15m,2024-09-05 01:15:00,0.6724,-0.0000381,2024-09-05 01:45:00,0.6726,0.0000012,0.0003,0.04%,67.00%
AUDUSD,60m,2024-09-04 21:00:00,0.6727,0.0002142,2024-09-05 01:00:00,0.6726,0.0001224,-0.0001,-0.01%,67.00%
AUDUSD,90m,2024-09-04 13:30:00,0.6733,0.0004000,2024-09-05 01:30:00,0.6726,0.0003366,-0.0007,-0.10%,67.00%
USDCAD,15m,2024-09-05 01:00:00,1.3509,0.0000919,2024-09-05 01:45:00,1.3509,0.0000908,-0.0000,-0.00%,14.00%
USDCAD,60m,2024-09-04 18:00:00,1.3523,-0.0004684,2024-09-05 01:00:00,1.3509,-0.0002683,-0.0014,-0.11%,14.00%
USDCAD,90m,2024-09-04 12:00:00,1.3558,-0.0000525,2024-09-05 01:30:00,1.3509,-0.0004928,-0.0049,-0.36%,14.00%
