Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-08-30 01:30:00,144.8800,-0.0084587,2024-08-30 04:45:00,144.7950,0.0001451,-0.0850,-0.06%,40.00%
USDJPY,60m,2024-08-29 21:00:00,144.9750,-0.0054288,2024-08-30 04:00:00,144.7950,-0.0370602,-0.1800,-0.12%,40.00%
USDJPY,90m,2024-08-29 13:30:00,145.3630,0.0557053,2024-08-30 04:30:00,144.7950,-0.0233838,-0.5680,-0.39%,40.00%
EURUSD,15m,2024-08-30 01:15:00,1.1085,0.0000571,2024-08-30 04:45:00,1.1078,-0.0000162,-0.0007,-0.07%,59.00%
EURUSD,60m,2024-08-29 16:00:00,1.1088,-0.0003429,2024-08-30 04:00:00,1.1078,0.0001015,-0.0010,-0.09%,59.00%
EURUSD,90m,2024-08-29 04:30:00,1.1140,0.0001981,2024-08-30 04:30:00,1.1078,0.0000079,-0.0062,-0.55%,59.00%
GBPUSD,15m,2024-08-30 02:30:00,1.3171,0.0000834,2024-08-30 04:45:00,1.3165,0.0000039,-0.0006,-0.05%,92.00%
GBPUSD,60m,2024-08-29 18:00:00,1.3186,-0.0000731,2024-08-30 04:00:00,1.3165,0.0000214,-0.0021,-0.16%,92.00%
GBPUSD,90m,2024-08-29 06:00:00,1.3222,0.0000683,2024-08-30 04:30:00,1.3165,-0.0001001,-0.0057,-0.43%,92.00%
AUDUSD,15m,2024-08-30 04:15:00,0.6804,0.0000656,2024-08-30 04:45:00,0.6807,0.0001017,0.0003,0.05%,88.00%
AUDUSD,60m,2024-08-29 18:00:00,0.6810,-0.0000777,2024-08-30 04:00:00,0.6807,-0.0000695,-0.0003,-0.05%,88.00%
AUDUSD,90m,2024-08-29 10:30:00,0.6823,0.0003638,2024-08-30 04:30:00,0.6807,-0.0000789,-0.0016,-0.24%,88.00%
USDCAD,15m,2024-08-30 00:45:00,1.3488,0.0000049,2024-08-30 04:45:00,1.3486,-0.0000224,-0.0002,-0.02%,9.00%
USDCAD,60m,2024-08-29 14:00:00,1.3481,0.0000989,2024-08-30 04:00:00,1.3486,0.0001040,0.0005,0.04%,9.00%
USDCAD,90m,2024-08-28 18:00:00,1.3481,0.0004810,2024-08-30 04:30:00,1.3486,0.0002041,0.0005,0.04%,9.00%
