Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-08-27 18:45:00,144.1490,0.0020884,2024-08-27 19:30:00,143.9830,-0.0013919,-0.1660,-0.12%,47.00%
USDJPY,60m,2024-08-27 09:00:00,145.0590,0.0651600,2024-08-27 19:00:00,143.9830,-0.0849708,-1.0760,-0.74%,47.00%
USDJPY,90m,2024-08-27 07:30:00,144.9970,0.1126900,2024-08-27 19:30:00,143.9830,-0.0588047,-1.0140,-0.70%,47.00%
EURUSD,15m,2024-08-27 15:15:00,1.1173,0.0000877,2024-08-27 19:30:00,1.1189,0.0002360,0.0016,0.15%,88.00%
EURUSD,60m,2024-08-27 14:00:00,1.1172,-0.0000165,2024-08-27 19:00:00,1.1189,0.0002011,0.0018,0.16%,88.00%
EURUSD,90m,2024-08-26 00:00:00,1.1202,0.0008235,2024-08-27 19:30:00,1.1189,0.0001259,-0.0013,-0.11%,88.00%
GBPUSD,15m,2024-08-27 17:00:00,1.3235,0.0000394,2024-08-27 19:30:00,1.3259,0.0002039,0.0025,0.19%,93.00%
GBPUSD,60m,2024-08-27 10:00:00,1.3236,0.0003131,2024-08-27 19:00:00,1.3259,0.0003992,0.0023,0.18%,93.00%
GBPUSD,90m,2024-08-27 09:00:00,1.3236,-0.0000223,2024-08-27 19:30:00,1.3259,0.0003868,0.0024,0.18%,93.00%
AUDUSD,15m,2024-08-27 17:15:00,0.6781,0.0000414,2024-08-27 19:30:00,0.6796,0.0001750,0.0015,0.22%,88.00%
AUDUSD,60m,2024-08-27 12:00:00,0.6784,-0.0000056,2024-08-27 19:00:00,0.6796,0.0000946,0.0012,0.17%,88.00%
AUDUSD,90m,2024-08-27 06:00:00,0.6787,-0.0000873,2024-08-27 19:30:00,0.6796,0.0000283,0.0009,0.13%,88.00%
USDCAD,15m,2024-08-27 17:30:00,1.3463,0.0000292,2024-08-27 19:30:00,1.3450,-0.0000552,-0.0013,-0.10%,11.00%
USDCAD,60m,2024-08-27 12:00:00,1.3478,0.0000675,2024-08-27 19:00:00,1.3450,-0.0000856,-0.0027,-0.20%,11.00%
USDCAD,90m,2024-08-27 12:00:00,1.3473,0.0001652,2024-08-27 19:30:00,1.3450,0.0000373,-0.0023,-0.17%,11.00%
