Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-09-05 10:45:00,143.6050,0.0132261,2024-09-05 15:30:00,144.0400,0.0762616,0.4350,0.30%,36.00%
USDJPY,60m,2024-09-05 08:00:00,143.6090,0.0269964,2024-09-05 15:00:00,144.0270,0.0763964,0.4180,0.29%,36.00%
USDJPY,90m,2024-09-02 15:00:00,147.0110,0.0646884,2024-09-05 15:00:00,144.0270,0.0574552,-2.9840,-2.03%,36.00%
EURUSD,15m,2024-09-05 14:30:00,1.1110,-0.0000198,2024-09-05 15:30:00,1.1089,-0.0002210,-0.0021,-0.19%,74.00%
EURUSD,60m,2024-09-05 14:00:00,1.1110,0.0001097,2024-09-05 15:00:00,1.1089,-0.0000010,-0.0021,-0.19%,74.00%
EURUSD,90m,2024-09-05 12:00:00,1.1117,0.0003272,2024-09-05 15:00:00,1.1089,0.0001455,-0.0028,-0.26%,74.00%
GBPUSD,15m,2024-09-05 14:15:00,1.3176,0.0000159,2024-09-05 15:30:00,1.3166,-0.0000604,-0.0010,-0.07%,90.00%
GBPUSD,60m,2024-09-05 14:00:00,1.3175,0.0001206,2024-09-05 15:00:00,1.3166,0.0000911,-0.0009,-0.07%,90.00%
GBPUSD,90m,2024-09-05 12:00:00,1.3179,0.0003359,2024-09-05 15:00:00,1.3166,0.0002514,-0.0012,-0.09%,90.00%
AUDUSD,15m,2024-09-05 14:45:00,0.6741,0.0001153,2024-09-05 15:30:00,0.6734,0.0000018,-0.0007,-0.10%,68.00%
AUDUSD,60m,2024-09-05 09:00:00,0.6734,0.0000703,2024-09-05 15:00:00,0.6734,0.0001324,0.0001,0.01%,68.00%
AUDUSD,90m,2024-09-04 13:30:00,0.6733,0.0004000,2024-09-05 15:00:00,0.6734,0.0002678,0.0001,0.01%,68.00%
USDCAD,15m,2024-09-05 15:00:00,1.3514,-0.0000321,2024-09-05 15:30:00,1.3508,-0.0000327,-0.0006,-0.05%,14.00%
USDCAD,60m,2024-09-05 13:00:00,1.3515,0.0001504,2024-09-05 15:00:00,1.3508,0.0000956,-0.0007,-0.05%,14.00%
USDCAD,90m,2024-09-04 12:00:00,1.3558,-0.0000525,2024-09-05 15:00:00,1.3508,-0.0000607,-0.0050,-0.37%,14.00%
