Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-08-30 01:30:00,144.8800,-0.0084587,2024-08-30 03:00:00,144.7370,-0.0155248,-0.1430,-0.10%,35.00%
USDJPY,60m,2024-08-29 21:00:00,144.9750,-0.0054288,2024-08-30 03:00:00,144.7370,-0.0409728,-0.2380,-0.16%,35.00%
USDJPY,90m,2024-08-29 13:30:00,145.3630,0.0557053,2024-08-30 03:00:00,144.7370,-0.0210038,-0.6260,-0.43%,35.00%
EURUSD,15m,2024-08-30 01:15:00,1.1085,0.0000571,2024-08-30 03:00:00,1.1074,-0.0000727,-0.0011,-0.10%,60.00%
EURUSD,60m,2024-08-29 16:00:00,1.1088,-0.0003429,2024-08-30 03:00:00,1.1074,0.0000736,-0.0014,-0.12%,60.00%
EURUSD,90m,2024-08-29 04:30:00,1.1140,0.0001981,2024-08-30 03:00:00,1.1074,-0.0000584,-0.0065,-0.59%,60.00%
GBPUSD,15m,2024-08-30 02:30:00,1.3171,0.0000834,2024-08-30 03:00:00,1.3164,0.0000327,-0.0007,-0.06%,92.00%
GBPUSD,60m,2024-08-29 18:00:00,1.3186,-0.0000731,2024-08-30 03:00:00,1.3164,0.0000042,-0.0022,-0.17%,92.00%
GBPUSD,90m,2024-08-29 06:00:00,1.3222,0.0000683,2024-08-30 03:00:00,1.3164,-0.0001424,-0.0058,-0.44%,92.00%
AUDUSD,15m,2024-08-30 01:45:00,0.6801,0.0000209,2024-08-30 03:00:00,0.6791,-0.0000460,-0.0010,-0.15%,88.00%
AUDUSD,60m,2024-08-29 18:00:00,0.6810,-0.0000777,2024-08-30 03:00:00,0.6791,-0.0001936,-0.0019,-0.28%,88.00%
AUDUSD,90m,2024-08-29 10:30:00,0.6823,0.0003638,2024-08-30 03:00:00,0.6791,-0.0002060,-0.0032,-0.47%,88.00%
USDCAD,15m,2024-08-30 02:45:00,1.3486,-0.0000725,2024-08-30 03:00:00,1.3482,-0.0000837,-0.0004,-0.03%,8.00%
USDCAD,60m,2024-08-29 14:00:00,1.3481,0.0000989,2024-08-30 03:00:00,1.3482,0.0001082,0.0001,0.01%,8.00%
USDCAD,90m,2024-08-28 18:00:00,1.3481,0.0004810,2024-08-30 03:00:00,1.3482,0.0002095,0.0001,0.01%,8.00%
